اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1 ,الدفعة 2 ,الدفعة3 ,الدفعة 4 ,الدفعة 5 ,الدفعة 6 ,الدفعة 7 ,مجموع الدفعات المستحقة ,مجموع الدفعات المدفوعة ,البنك,تاريخ عقد البيع ,POC,رقم عقد البيع ,Date
ياسين كمال مصطفى سليمان,9990000000223,686,02-04-0175-0000000686,6222500,0.9417,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 933,375.00","933,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,933375,933375,البنك الأهلي المصري,28/01/2026,0.9417,RA-2026-0220,23/2/2026
هشام فؤاد سمير الشافعي,9990000000149,722,02-04-0175-0000000722,3842500,0.9149,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 576,375.00","384,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,384250,576375,البنك الأهلي المصري,22/05/2026,0.9149,RA-2026-0221,13/6/2026
إبراهيم إبراهيم صلاح عبدالسلام,9990000000423,841,02-04-0175-0000000841,3322500,0.9573,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 498,375.00","498,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,498375,498375,البنك الأهلي المصري,30/06/2026,0.9573,RA-2026-0222,29/7/2026
مراد شوقي رمضان عبدالحميد,9990000000299,804,02-04-0175-0000000804,4075000,0.9904,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 611,250.00","تم السداد 611,250.00","تم السداد 611,250.00","تم السداد 611,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2445000,البنك الأهلي المصري,17/03/2025,0.9904,RA-2025-0223,16/4/2025
ندى أحمد مراد عبدالهادي,9990000000374,559,02-04-0175-0000000559,3857500,0.8574,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 771,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,771500,البنك الأهلي المصري,12/07/2026,0.8574,RA-2026-0224,2/8/2026
عادل يوسف نبيل عبدالفتاح,9990000000287,692,02-04-0175-0000000692,4050000,0.8535,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 810,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,810000,البنك الأهلي المصري,10/04/2026,0.8535,RA-2026-0225,2/5/2026
سامح عبدالله حمدي الدمرداش,9990000000389,697,02-04-0175-0000000697,6562500,0.8485,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 656,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,656250,البنك الأهلي المصري,12/01/2026,0.8485,RA-2026-0226,23/1/2026
بيشوي جمال رمضان رفعت,9990000000326,591,02-04-0175-0000000591,5632500,0.9068,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 844,875.00","844,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,844875,844875,البنك الأهلي المصري,13/02/2026,0.9068,RA-2026-0227,22/3/2026
نادر صلاح حمدي سليمان,9990000000230,539,02-04-0175-0000000539,5292500,0.9814,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,058,500.00","تم السداد 793,875.00","تم السداد 793,875.00","تم السداد 793,875.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3440125,البنك الأهلي المصري,07/06/2025,0.9814,RA-2025-0228,4/7/2025
عبدالرحمن فتحي طارق مبارك,9990000000246,679,02-04-0175-0000000679,6212500,0.9575,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 931,875.00","تم السداد 621,250.00","تم السداد 931,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2485000,البنك الأهلي المصري,18/08/2025,0.9575,RA-2025-0229,6/9/2025
عمر حسين طارق القناوي,9990000000400,883,02-04-0175-0000000883,5192500,0.8427,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 778,875.00","778,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,778875,778875,البنك الأهلي المصري,28/03/2026,0.8427,RA-2026-0230,18/4/2026
ياسين إبراهيم خالد رفعت,9990000000206,791,02-04-0175-0000000791,5247500,0.8433,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 787,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,787125,البنك الأهلي المصري,10/10/2025,0.8433,RA-2025-0231,29/10/2025
جورج أحمد مصطفى أمين,9990000000394,561,02-04-0175-0000000561,5900000,0.9654,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 885,000.00","تم السداد 590,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1475000,البنك الأهلي المصري,19/12/2025,0.9654,RA-2025-0232,27/12/2025
ماجد صلاح شوقي عبدالحميد,9990000000161,502,02-04-0175-0000000502,4937500,0.9462,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 493,750.00","تم السداد 740,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1234375,البنك الأهلي المصري,12/09/2025,0.9462,RA-2025-0233,12/10/2025
أشرف يوسف عادل عبدالمجيد,9990000000377,873,02-04-0175-0000000873,4300000,0.8986,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 860,000.00","645,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,645000,860000,البنك الأهلي المصري,22/06/2026,0.8986,RA-2026-0234,13/7/2026
رامي حسين رمضان الدمرداش,9990000000416,912,02-04-0175-0000000912,5137500,0.9376,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 770,625.00","تم السداد 513,750.00","تم السداد 770,625.00","تم السداد 1,027,500.00","تم السداد 770,625.00",غير مستحقة,غير مستحقة,0,3853125,البنك الأهلي المصري,03/06/2025,0.9376,RA-2025-0235,19/6/2025
رامز حسين شوقي عبدالفتاح,9990000000260,545,02-04-0175-0000000545,6107500,0.95,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 916,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,916125,البنك الأهلي المصري,19/03/2026,0.95,RA-2026-0236,26/4/2026
مارينا فتحي رمضان الشربيني,9990000000309,630,02-04-0175-0000000630,6432500,0.8972,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 964,875.00","تم السداد 643,250.00","تم السداد 964,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2573000,البنك الأهلي المصري,11/06/2025,0.8972,RA-2025-0237,6/7/2025
مصطفى طارق حسام القناوي,9990000000354,787,02-04-0175-0000000787,6567500,0.8458,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 985,125.00","تم السداد 656,750.00","تم السداد 985,125.00","تم السداد 1,313,500.00","تم السداد 985,125.00","تم السداد 985,125.00",غير مستحقة,0,5910750,البنك الأهلي المصري,23/01/2025,0.8458,RA-2025-0238,9/2/2025
ماجد حسين فتحي العطار,9990000000081,917,02-04-0175-0000000917,4300000,0.9344,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 430,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,430000,البنك الأهلي المصري,25/04/2026,0.9344,RA-2026-0239,2/6/2026
ياسين شوقي خالد أمين,9990000000142,774,02-04-0175-0000000774,3175000,0.8621,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 635,000.00","تم السداد 476,250.00","تم السداد 476,250.00","تم السداد 476,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2063750,البنك الأهلي المصري,28/05/2025,0.8621,RA-2025-0240,13/6/2025
سامي إبراهيم مصطفى يونس,9990000000263,625,02-04-0175-0000000625,4037500,0.9644,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 807,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,807500,البنك الأهلي المصري,16/02/2026,0.9644,RA-2026-0241,6/3/2026
عبدالرحمن حمدي حسين الحداد,9990000000072,773,02-04-0175-0000000773,4925000,0.9487,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 738,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,738750,البنك الأهلي المصري,21/03/2026,0.9487,RA-2026-0242,23/4/2026
زياد صبري فاروق يونس,9990000000122,946,02-04-0175-0000000946,3697500,0.9358,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 554,625.00","تم السداد 369,750.00","تم السداد 554,625.00","تم السداد 739,500.00","تم السداد 554,625.00","تم السداد 554,625.00","369,750.00",369750,3327750,البنك الأهلي المصري,07/02/2025,0.9358,RA-2025-0243,6/3/2025
مارينا حمدي يوسف صادق,9990000000273,570,02-04-0175-0000000570,6350000,0.8826,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 635,000.00","تم السداد 952,500.00","تم السداد 952,500.00","تم السداد 1,270,000.00","تم السداد 952,500.00",غير مستحقة,غير مستحقة,0,4762500,البنك الأهلي المصري,02/03/2025,0.8826,RA-2025-0244,21/3/2025
جورج سعيد حسن الدسوقي,9990000000174,952,02-04-0175-0000000952,4867500,0.8711,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 730,125.00","تم السداد 486,750.00","تم السداد 730,125.00","تم السداد 973,500.00","تم السداد 730,125.00","تم السداد 730,125.00",غير مستحقة,0,4380750,البنك الأهلي المصري,16/03/2025,0.8711,RA-2025-0245,4/4/2025
فرح علي فاروق صبري,9990000000152,929,02-04-0175-0000000929,3417500,0.8683,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 512,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,512625,البنك الأهلي المصري,12/02/2026,0.8683,RA-2026-0246,10/3/2026
عمر مجدي سعيد الحداد,9990000000186,628,02-04-0175-0000000628,4725000,0.9859,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 472,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,472500,البنك الأهلي المصري,24/06/2026,0.9859,RA-2026-0247,31/7/2026
مصطفى كمال حسن يونس,9990000000224,738,02-04-0175-0000000738,5947500,0.9259,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 594,750.00","تم السداد 892,125.00","تم السداد 892,125.00","تم السداد 1,189,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3568500,البنك الأهلي المصري,06/07/2025,0.9259,RA-2025-0248,1/8/2025
مراد كمال خالد الرفاعي,9990000000239,564,02-04-0175-0000000564,3582500,0.9808,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 358,250.00","تم السداد 537,375.00","تم السداد 537,375.00","تم السداد 716,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2149500,البنك الأهلي المصري,08/05/2025,0.9808,RA-2025-0249,29/5/2025
نبيل علي شوقي الإسكندراني,9990000000398,688,02-04-0175-0000000688,6687500,0.9501,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 1,003,125.00","1,003,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1003125,1003125,البنك الأهلي المصري,24/03/2026,0.9501,RA-2026-0250,27/4/2026
أحمد نبيل سمير رزق,9990000000039,843,02-04-0175-0000000843,4050000,0.897,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 607,500.00","تم السداد 607,500.00","تم السداد 607,500.00","تم السداد 607,500.00","تم السداد 607,500.00",غير مستحقة,غير مستحقة,0,3037500,البنك الأهلي المصري,23/06/2025,0.897,RA-2025-0251,2/7/2025
حازم إبراهيم عبدالرحمن العطار,9990000000408,905,02-04-0175-0000000905,5362500,0.8795,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,072,500.00","تم السداد 804,375.00","تم السداد 804,375.00","تم السداد 804,375.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3485625,البنك الأهلي المصري,16/06/2025,0.8795,RA-2025-0252,4/7/2025
كريم مراد أمين المصري,9990000000342,543,02-04-0175-0000000543,4812500,0.9534,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 962,500.00","تم السداد 721,875.00","تم السداد 721,875.00","تم السداد 721,875.00","تم السداد 721,875.00",غير مستحقة,غير مستحقة,0,3850000,البنك الأهلي المصري,10/03/2025,0.9534,RA-2025-0253,16/4/2025
شريف عادل فؤاد الرفاعي,9990000000175,850,02-04-0175-0000000850,3287500,0.9702,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 493,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,493125,البنك الأهلي المصري,09/06/2026,0.9702,RA-2026-0254,9/7/2026
سامي سليمان رجب عبدالمجيد,9990000000415,695,02-04-0175-0000000695,5782500,0.9084,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,156,500.00","تم السداد 867,375.00","تم السداد 867,375.00","تم السداد 867,375.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3758625,البنك الأهلي المصري,06/09/2025,0.9084,RA-2025-0255,21/9/2025
نادر حمدي طارق عبدالحليم,9990000000178,694,02-04-0175-0000000694,3972500,0.8449,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 595,875.00","تم السداد 397,250.00","تم السداد 595,875.00","تم السداد 794,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2383500,البنك الأهلي المصري,27/06/2025,0.8449,RA-2025-0256,1/8/2025
أحمد سليمان جمال لطفي,9990000000171,885,02-04-0175-0000000885,6175000,0.9848,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,235,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1235000,البنك الأهلي المصري,05/05/2026,0.9848,RA-2026-0257,14/6/2026
تامر إسماعيل سمير الطنطاوي,9990000000120,560,02-04-0175-0000000560,5307500,0.9794,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 530,750.00","تم السداد 796,125.00","تم السداد 796,125.00","تم السداد 1,061,500.00","تم السداد 796,125.00",غير مستحقة,غير مستحقة,0,3980625,البنك الأهلي المصري,06/02/2025,0.9794,RA-2025-0258,24/2/2025
مروان محمود إبراهيم فهمي,9990000000172,704,02-04-0175-0000000704,4647500,0.8436,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 929,500.00","تم السداد 697,125.00","تم السداد 697,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2323750,البنك الأهلي المصري,05/08/2025,0.8436,RA-2025-0259,25/8/2025
عبدالله محمود عبدالرحمن سالم,9990000000452,554,02-04-0175-0000000554,5842500,0.9534,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 876,375.00","تم السداد 584,250.00","876,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,876375,1460625,البنك الأهلي المصري,25/01/2026,0.9534,RA-2026-0260,28/2/2026
سامي محمد شوقي عبدالهادي,9990000000266,925,02-04-0175-0000000925,6697500,0.9591,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,339,500.00","تم السداد 1,004,625.00","1,004,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1004625,2344125,البنك الأهلي المصري,05/03/2026,0.9591,RA-2026-0261,19/3/2026
خالد أحمد عبدالله الزيني,9990000000022,851,02-04-0175-0000000851,5247500,0.9371,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,049,500.00","787,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,787125,1049500,البنك الأهلي المصري,20/02/2026,0.9371,RA-2026-0262,3/3/2026
كريم أمين فؤاد السيد,9990000000301,627,02-04-0175-0000000627,3312500,0.9094,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 662,500.00","تم السداد 496,875.00","تم السداد 496,875.00","تم السداد 496,875.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2153125,البنك الأهلي المصري,12/05/2025,0.9094,RA-2025-0263,6/6/2025
أدهم حسام صلاح فهمي,9990000000099,513,02-04-0175-0000000513,6225000,0.9552,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 622,500.00","تم السداد 933,750.00","تم السداد 933,750.00","تم السداد 1,245,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3735000,البنك الأهلي المصري,08/07/2025,0.9552,RA-2025-0264,20/7/2025
أشرف فؤاد سمير السوهاجي,9990000000118,658,02-04-0175-0000000658,3972500,0.8392,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 595,875.00","تم السداد 595,875.00","تم السداد 595,875.00","تم السداد 595,875.00","تم السداد 595,875.00","تم السداد 595,875.00","397,250.00",397250,3575250,البنك الأهلي المصري,10/02/2025,0.8392,RA-2025-0265,27/2/2025
علاء فتحي علي العطار,9990000000024,846,02-04-0175-0000000846,5092500,0.9019,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,018,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1018500,البنك الأهلي المصري,05/06/2026,0.9019,RA-2026-0266,30/6/2026
إبراهيم أحمد ناجي صبري,9990000000164,614,02-04-0175-0000000614,3122500,0.9654,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 312,250.00","تم السداد 468,375.00","تم السداد 468,375.00","تم السداد 624,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,1873500,البنك الأهلي المصري,10/09/2025,0.9654,RA-2025-0267,11/10/2025
علاء فؤاد سمير الكومي,9990000000355,786,02-04-0175-0000000786,3675000,0.9694,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 551,250.00","تم السداد 367,500.00","تم السداد 551,250.00","تم السداد 735,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2205000,البنك الأهلي المصري,24/06/2025,0.9694,RA-2025-0268,8/7/2025
مارينا عبدالرحمن مراد شاكر,9990000000296,857,02-04-0175-0000000857,4912500,0.844,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 736,875.00","736,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,736875,736875,البنك الأهلي المصري,15/07/2026,0.844,RA-2026-0269,3/8/2026
نادر صبري حسن الإسكندراني,9990000000436,631,02-04-0175-0000000631,6407500,0.8566,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 640,750.00","تم السداد 961,125.00","تم السداد 961,125.00","تم السداد 1,281,500.00","تم السداد 961,125.00","961,125.00",غير مستحقة,961125,4805625,البنك الأهلي المصري,06/02/2025,0.8566,RA-2025-0270,19/2/2025
نبيل سعيد فاروق السوهاجي,9990000000061,666,02-04-0175-0000000666,6467500,0.9182,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 646,750.00","970,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,970125,646750,البنك الأهلي المصري,02/02/2026,0.9182,RA-2026-0271,8/3/2026
مراد فاروق سليمان لطفي,9990000000410,822,02-04-0175-0000000822,6450000,0.9028,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 967,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,967500,البنك الأهلي المصري,17/10/2025,0.9028,RA-2025-0272,9/11/2025
عبدالله طارق فؤاد منصور,9990000000002,872,02-04-0175-0000000872,4075000,0.942,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 815,000.00","تم السداد 611,250.00","تم السداد 611,250.00","تم السداد 611,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2648750,البنك الأهلي المصري,04/08/2025,0.942,RA-2025-0273,26/8/2025
نهى صبري يوسف البنا,9990000000155,715,02-04-0175-0000000715,5557500,0.9445,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,111,500.00","تم السداد 833,625.00","تم السداد 833,625.00","تم السداد 833,625.00","تم السداد 833,625.00",غير مستحقة,غير مستحقة,0,4446000,البنك الأهلي المصري,20/01/2025,0.9445,RA-2025-0274,21/2/2025
هدير حسام مراد الإسكندراني,9990000000188,518,02-04-0175-0000000518,6162500,0.9844,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 616,250.00","تم السداد 924,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1540625,بنك مصر,10/01/2026,0.9844,RA-2026-0275,27/1/2026
فادي حسن حسام عبدالرازق,9990000000380,864,02-04-0175-0000000864,4312500,0.9686,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 431,250.00","تم السداد 646,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1078125,بنك مصر,25/08/2025,0.9686,RA-2025-0276,21/9/2025
عادل فتحي محمد العطار,9990000000129,950,02-04-0175-0000000950,5500000,0.9522,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,100,000.00","تم السداد 825,000.00","تم السداد 825,000.00","تم السداد 825,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3575000,البنك التجاري الدولي (CIB),13/05/2025,0.9522,RA-2025-0277,9/6/2025
آية شوقي مصطفى الدمرداش,9990000000112,645,02-04-0175-0000000645,3457500,0.8378,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 345,750.00","تم السداد 518,625.00","تم السداد 518,625.00","تم السداد 691,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2074500,بنك مصر,11/05/2025,0.8378,RA-2025-0278,2/6/2025
نهى أمين حسين السيد,9990000000386,792,02-04-0175-0000000792,6162500,0.9541,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 616,250.00","تم السداد 924,375.00","تم السداد 924,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2465000,بنك مصر,02/06/2025,0.9541,RA-2025-0279,10/7/2025
دينا مصطفى أمين الدسوقي,9990000000232,629,02-04-0175-0000000629,5247500,0.9596,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 787,125.00","تم السداد 787,125.00","تم السداد 787,125.00","تم السداد 787,125.00","787,125.00",غير مستحقة,غير مستحقة,787125,3148500,بنك مصر,02/08/2025,0.9596,RA-2025-0280,24/8/2025
محمد محمود يوسف يونس,9990000000044,951,02-04-0175-0000000951,5422500,0.9914,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 813,375.00","تم السداد 813,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1626750,بنك القاهرة,03/12/2025,0.9914,RA-2025-0281,8/1/2026
وائل مصطفى صلاح الشافعي,9990000000428,825,02-04-0175-0000000825,4600000,0.913,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 690,000.00","690,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,690000,690000,بنك مصر,23/05/2026,0.913,RA-2026-0282,21/6/2026
عادل عبدالرحمن مراد الدمرداش,9990000000132,742,02-04-0175-0000000742,6550000,0.9656,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 982,500.00","تم السداد 982,500.00","تم السداد 982,500.00","تم السداد 982,500.00","تم السداد 982,500.00",غير مستحقة,غير مستحقة,0,4912500,بنك القاهرة,07/04/2025,0.9656,RA-2025-0283,11/5/2025
مروان مراد إسماعيل خليل,9990000000407,728,02-04-0175-0000000728,4975000,0.891,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 746,250.00","746,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,746250,746250,بنك القاهرة,25/11/2025,0.891,RA-2025-0284,5/1/2026
جورج إسماعيل محمد الشربيني,9990000000271,574,02-04-0175-0000000574,4817500,0.89,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 963,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,963500,بنك مصر,17/01/2026,0.89,RA-2026-0285,10/2/2026
مينا ناجي محمود صبري,9990000000180,820,02-04-0175-0000000820,3497500,0.9311,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 349,750.00","تم السداد 524,625.00","تم السداد 524,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1399000,بنك مصر,25/06/2025,0.9311,RA-2025-0286,3/7/2025
حازم سمير عبدالله المصري,9990000000166,714,02-04-0175-0000000714,5762500,0.8871,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 576,250.00","864,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,864375,576250,بنك القاهرة,31/01/2026,0.8871,RA-2026-0287,14/2/2026
سامح سليمان شوقي عوض,9990000000192,640,02-04-0175-0000000640,5200000,0.9614,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 780,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,780000,بنك مصر,02/12/2025,0.9614,RA-2025-0288,3/1/2026
يوسف نبيل مراد فهمي,9990000000095,931,02-04-0175-0000000931,3882500,0.8499,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 388,250.00","تم السداد 582,375.00","تم السداد 582,375.00","تم السداد 776,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2329500,بنك القاهرة,10/02/2025,0.8499,RA-2025-0289,4/3/2025
وائل صلاح عبدالله النحاس,9990000000210,612,02-04-0175-0000000612,3300000,0.8477,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 660,000.00","تم السداد 495,000.00","تم السداد 495,000.00","تم السداد 495,000.00","495,000.00",غير مستحقة,غير مستحقة,495000,2145000,بنك مصر,01/06/2025,0.8477,RA-2025-0290,14/6/2025
سلمى أحمد عادل سالم,9990000000127,618,02-04-0175-0000000618,6432500,0.9574,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 964,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,964875,بنك مصر,26/04/2026,0.9574,RA-2026-0291,23/5/2026
أيمن حسام صلاح مبارك,9990000000401,555,02-04-0175-0000000555,6797500,0.9277,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,359,500.00","تم السداد 1,019,625.00","تم السداد 1,019,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,3398750,بنك مصر,28/12/2025,0.9277,RA-2025-0292,5/1/2026
عمرو علي رمضان داود,9990000000124,534,02-04-0175-0000000534,6047500,0.8784,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,209,500.00","تم السداد 907,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2116625,بنك مصر,21/12/2025,0.8784,RA-2025-0293,12/1/2026
