اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
حسام سعيد يوسف السوهاجي,4130729767,P-340,LF6-B13-P-340,6752000,0.0739,Cash Payment,"1,350,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1350400,0,كاش,09/06/2026,0.0739,LF60240,28-Jun-26
باسم خالد سمير إبراهيم,1314022239,P-341,LF6-B13-P-341,4122000,0.0584,"20%, 15%, 15%, 20%, 15%, 10%, 5%","824,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,824400,0,بنك القاهرة,24/07/2026,0.0584,LF60241,28-Jun-26
محمد عبدالرحمن سيد القاضي,4198452011,P-342,LF6-B13-P-342,4923000,0.0656,"20%, 15%, 15%, 20%, 15%, 10%, 5%","984,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,984600,0,البنك التجاري الدولي CIB,04/08/2026,0.0656,LF60242,5-Aug-26
مها محمد فاروق منصور,9742861960,P-343,LF6-B13-P-343,4551000,0.0662,"20%, 15%, 15%, 20%, 15%, 10%, 5%","910,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,910200,0,البنك التجاري الدولي CIB,07/07/2026,0.0662,LF60243,6-Jul-26
عبدالله خالد حسين الشرقاوي,5429722239,P-344,LF6-B13-P-344,6378000,0.0727,Cash Payment,"1,275,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1275600,0,كاش,07/08/2026,0.0727,LF60244,17-Jul-26
معتز حمدي سعيد الطنطاوي,9686387534,P-345,LF6-B13-P-345,4145000,0.0626,"20%, 15%, 15%, 20%, 15%, 10%, 5%","829,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,829000,0,EGBANK - البنك المصري الخليجي,08/07/2026,0.0626,LF60245,11-Jul-26
خالد إسماعيل علي الحداد,3784232579,P-346,LF6-B13-P-346,3976000,0.0829,"20%, 15%, 15%, 20%, 15%, 10%, 5%","795,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,795200,0,EGBANK - البنك المصري الخليجي,25/07/2026,0.0829,LF60246,19-Jul-26
باسم فاروق عصام عبدالعال,3416744391,P-347,LF6-B13-P-347,5010000,0.0801,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,002,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1002000,0,البنك الأهلي المصري,25/07/2026,0.0801,LF60247,5-Aug-26
داليا حسن سليمان شحاتة,2108989543,P-348,LF6-B13-P-348,4956000,0.0573,Cash Payment,"991,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,991200,0,كاش,04/08/2026,0.0573,LF60248,1-Aug-26
هشام حسين فؤاد عبدالرازق,3572838739,P-349,LF6-B13-P-349,6380000,0.0811,Cash Payment,"1,276,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1276000,0,كاش,02/08/2026,0.0811,LF60249,31-Jul-26
Summary Total,,,,,,,276050800,0,0,0,0,0,0,68922200,207128600,,,,,
Paid Installments,,,,,,,207128600,0,0,0,0,0,0,0,207128600,,,,,
Remaining Installments,,,,,,,68922200,0,0,0,0,0,0,68922200,0,,,,,
