اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
رامز علي خالد إبراهيم,9865228940,P-329,DGP-B10-P-329,5732000,0.5159,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,146,400.00","859,800.00","859,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1719600,1146400,كاش,04/05/2025,0.5159,DGP0229,11-Apr-25
كريم فاروق محمود فهمي,6026067650,P-330,DGP-B10-P-330,6671000,0.3476,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,334,200.00","1,000,650.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1000650,1334200,كاش,26/03/2025,0.3476,DGP0230,25-Mar-25
عبدالرحمن إسماعيل حسين عبدالحليم,9254458036,P-331,DGP-B10-P-331,4643000,0.5218,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 928,600.00","تم السداد 696,450.00","696,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,696450,1625050,بنك القاهرة,23/04/2025,0.5218,DGP0231,22-Mar-25
نور رشاد صبحي السمان,3924491965,P-332,DGP-B10-P-332,4024000,0.5416,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 804,800.00","تم السداد 603,600.00","603,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,603600,1408400,بنك مصر,26/04/2025,0.5416,DGP0232,4-Apr-25
عبدالله مختار فتحي داود,2578041105,P-333,DGP-B10-P-333,3777000,0.343,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 755,400.00","تم السداد 566,550.00","566,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,566550,1321950,بنك مصر,04/05/2025,0.343,DGP0233,7-May-25
وليد رجب حمدي البدري,8335524665,P-334,DGP-B10-P-334,4164000,0.2356,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 832,800.00","624,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,624600,832800,كاش,07/05/2025,0.2356,DGP0234,22-May-25
عمرو إسماعيل عصام شاكر,5605673769,P-335,DGP-B10-P-335,5365000,0.5189,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,073,000.00","804,750.00","804,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1609500,1073000,كاش,22/05/2025,0.5189,DGP0235,21-Apr-25
ماجد حمدي صلاح عبدالفتاح,9993381569,P-336,DGP-B10-P-336,5855000,0.4604,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,171,000.00","تم السداد 878,250.00","878,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,878250,2049250,EGBANK - البنك المصري الخليجي,07/05/2025,0.4604,DGP0236,3-May-25
إسراء مصطفى شوقي داود,9459260208,P-337,DGP-B10-P-337,4307000,0.2147,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 861,400.00","646,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,646050,861400,كاش,30/04/2025,0.2147,DGP0237,9-May-25
آية سمير صبري الزيني,9328705115,P-338,DGP-B10-P-338,3973000,0.2081,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 794,600.00","595,950.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,595950,794600,QNB مصر,15/05/2025,0.2081,DGP0238,9-Jun-25
مينا صلاح جمال الدسوقي,9962500721,P-339,DGP-B10-P-339,5238000,0.3329,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,047,600.00","785,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,785700,1047600,EGBANK - البنك المصري الخليجي,03/07/2025,0.3329,DGP0239,9-Jun-25
ياسين صلاح علي حبيب,2041326219,P-340,DGP-B10-P-340,6255000,0.4504,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,251,000.00","938,250.00","938,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1876500,1251000,كاش,21/07/2025,0.4504,DGP0240,14-Jul-25
طارق جابر عاطف الجمل,9214808928,P-341,DGP-B10-P-341,4279000,0.2153,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 855,800.00","641,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,641850,855800,EGBANK - البنك المصري الخليجي,02/11/2025,0.2153,DGP0241,26-Sep-25
عمرو حسن إبراهيم فوزي,4407213087,P-342,DGP-B10-P-342,3772000,0.2248,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 754,400.00","565,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,565800,754400,كريدي أجريكول مصر,01/12/2025,0.2248,DGP0242,19-Dec-25
مروان سيد رمضان شحاتة,9803369911,P-343,DGP-B10-P-343,4694000,0.542,"20%, 15%, 15%, 20%, 15%, 10%, 5%","938,800.00","704,100.00","704,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,2347000,0,البنك العربي الأفريقي الدولي,23/06/2026,0.542,DGP0243,21-Jun-26
رامي كمال رشاد البدري,2030831295,P-344,DGP-B10-P-344,4192000,0.5585,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 838,400.00","تم السداد 628,800.00","تم السداد 628,800.00","838,400.00",غير مستحقة,غير مستحقة,غير مستحقة,838400,2096000,بنك مصر,13/12/2024,0.5585,DGP0244,9-Jan-25
نادر إسماعيل فؤاد النجار,6834071486,P-345,DGP-B10-P-345,4233000,0.5481,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 846,600.00","تم السداد 634,950.00","تم السداد 634,950.00","تم السداد 846,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2963100,بنك مصر,04/01/2025,0.5481,DGP0245,11-Dec-24
ياسين حسين فاروق محمود,7816237357,P-346,DGP-B10-P-346,5400000,0.5544,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,080,000.00","تم السداد 810,000.00","تم السداد 810,000.00","1,080,000.00",غير مستحقة,غير مستحقة,غير مستحقة,1080000,2700000,كاش,21/01/2025,0.5544,DGP0246,3-Feb-25
معتز مصطفى فؤاد عبدالعال,7755931142,P-347,DGP-B10-P-347,5280000,0.5534,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,056,000.00","تم السداد 792,000.00","تم السداد 792,000.00","1,056,000.00",غير مستحقة,غير مستحقة,غير مستحقة,1056000,2640000,كاش,24/01/2025,0.5534,DGP0247,27-Dec-24
نادر علي سيد عبداللطيف,9286955390,P-348,DGP-B10-P-348,4395000,0.5558,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 879,000.00","تم السداد 659,250.00","تم السداد 659,250.00","تم السداد 879,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3076500,EGBANK - البنك المصري الخليجي,24/01/2025,0.5558,DGP0248,8-Jan-25
إسلام لطفي رمضان مراد,2048659928,P-349,DGP-B10-P-349,4729000,0.572,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 945,800.00","تم السداد 709,350.00","تم السداد 709,350.00","تم السداد 945,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3310300,البنك الأهلي المصري,19/01/2025,0.572,DGP0249,10-Jan-25
عبدالرحمن سعيد عبدالله شحاتة,1816419106,P-350,DGP-B11-P-350,5709000,0.5789,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,141,800.00","تم السداد 856,350.00","تم السداد 856,350.00","تم السداد 1,141,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3996300,كاش,31/12/2024,0.5789,DGP0250,10-Jan-25
طارق سليمان عادل عبدالسلام,5971201833,P-351,DGP-B11-P-351,3816000,0.5434,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 763,200.00","تم السداد 572,400.00","تم السداد 572,400.00","تم السداد 763,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2671200,البنك الأهلي المصري,20/01/2025,0.5434,DGP0251,29-Jan-25
عمر سيد خالد المنشاوي,7316833013,P-352,DGP-B11-P-352,4587000,0.5551,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 917,400.00","تم السداد 688,050.00","تم السداد 688,050.00","تم السداد 917,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3210900,البنك الأهلي المصري,02/02/2025,0.5551,DGP0252,9-Jan-25
جورج إبراهيم شوقي حبيب,8995868924,P-353,DGP-B11-P-353,4005000,0.572,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 801,000.00","تم السداد 600,750.00","تم السداد 600,750.00","تم السداد 801,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2803500,البنك الأهلي المصري,24/01/2025,0.572,DGP0253,9-Feb-25
أحمد فؤاد رجب فهمي,7482240011,P-354,DGP-B11-P-354,3960000,0.5493,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 792,000.00","تم السداد 594,000.00","تم السداد 594,000.00","تم السداد 792,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2772000,البنك الأهلي المصري,19/02/2025,0.5493,DGP0254,15-Feb-25
شريف فؤاد يوسف علي,5307685686,P-355,DGP-B11-P-355,5838000,0.5706,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,167,600.00","875,700.00","875,700.00","1,167,600.00",غير مستحقة,غير مستحقة,غير مستحقة,2919000,1167600,كاش,25/01/2025,0.5706,DGP0255,13-Jan-25
إبراهيم كمال عبدالله العطار,6661150541,P-356,DGP-B11-P-356,4010000,0.5762,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 802,000.00","تم السداد 601,500.00","تم السداد 601,500.00","تم السداد 802,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2807000,البنك الأهلي المصري,04/01/2025,0.5762,DGP0256,15-Feb-25
شادي فاروق حمدي شحاتة,8529991758,P-357,DGP-B11-P-357,5150000,0.5753,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,030,000.00","تم السداد 772,500.00","تم السداد 772,500.00","تم السداد 1,030,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3605000,البنك الأهلي المصري,28/01/2025,0.5753,DGP0257,21-Jan-25
إسلام فؤاد طارق حسين,5589193910,P-358,DGP-B11-P-358,5370000,0.5696,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,074,000.00","تم السداد 805,500.00","تم السداد 805,500.00","تم السداد 1,074,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3759000,البنك التجاري الدولي CIB,19/02/2025,0.5696,DGP0258,23-Feb-25
مصطفى عادل إبراهيم عبدالعال,6341791418,P-359,DGP-B11-P-359,4529000,0.5642,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 905,800.00","تم السداد 679,350.00","تم السداد 679,350.00","تم السداد 905,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3170300,البنك الأهلي المصري,14/01/2025,0.5642,DGP0259,15-Jan-25
أشرف علي طارق عبدالرازق,6675535525,P-360,DGP-B11-P-360,5415000,0.5469,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,083,000.00","تم السداد 812,250.00","تم السداد 812,250.00","1,083,000.00",غير مستحقة,غير مستحقة,غير مستحقة,1083000,2707500,كاش,13/02/2025,0.5469,DGP0260,27-Jan-25
مينا عبدالله سيد عبدالمقصود,1027621234,P-361,DGP-B11-P-361,4868000,0.5729,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 973,600.00","تم السداد 730,200.00","تم السداد 730,200.00","973,600.00",غير مستحقة,غير مستحقة,غير مستحقة,973600,2434000,البنك التجاري الدولي CIB,04/02/2025,0.5729,DGP0261,26-Jan-25
حسن إبراهيم رشاد صلاح,5678398501,P-362,DGP-B11-P-362,5889000,0.5647,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,177,800.00","تم السداد 883,350.00","تم السداد 883,350.00","1,177,800.00",غير مستحقة,غير مستحقة,غير مستحقة,1177800,2944500,البنك التجاري الدولي CIB,09/02/2025,0.5647,DGP0262,22-Jan-25
رامز فؤاد رمضان فوزي,8145870494,P-363,DGP-B11-P-363,5127000,0.5789,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,025,400.00","تم السداد 769,050.00","تم السداد 769,050.00","1,025,400.00",غير مستحقة,غير مستحقة,غير مستحقة,1025400,2563500,كاش,27/02/2025,0.5789,DGP0263,29-Jan-25
شريف أحمد كمال جابر,2443487657,P-364,DGP-B11-P-364,5560000,0.558,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,112,000.00","تم السداد 834,000.00","تم السداد 834,000.00","تم السداد 1,112,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3892000,كاش,25/02/2025,0.558,DGP0264,14-Feb-25
سامي فتحي فاروق داود,2859685236,P-365,DGP-B11-P-365,6194000,0.5681,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,238,800.00","تم السداد 929,100.00","تم السداد 929,100.00","1,238,800.00",غير مستحقة,غير مستحقة,غير مستحقة,1238800,3097000,كاش,11/02/2025,0.5681,DGP0265,27-Feb-25
أحمد إسماعيل رشاد الوكيل,2523563782,P-366,DGP-B11-P-366,5503000,0.5733,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,100,600.00","تم السداد 825,450.00","تم السداد 825,450.00","تم السداد 1,100,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3852100,البنك التجاري الدولي CIB,04/02/2025,0.5733,DGP0266,27-Feb-25
حسام فتحي محمود عوض,3333697314,P-367,DGP-B11-P-367,5571000,0.5835,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,114,200.00","تم السداد 835,650.00","تم السداد 835,650.00","تم السداد 1,114,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3899700,البنك الأهلي المصري,12/03/2025,0.5835,DGP0267,18-Mar-25
رؤوف لطفي رجب شحاتة,5609006146,P-368,DGP-B11-P-368,6310000,0.6133,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,262,000.00","تم السداد 946,500.00","تم السداد 946,500.00","تم السداد 1,262,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4417000,كاش,11/03/2025,0.6133,DGP0268,4-Feb-25
ماجد فؤاد فاروق الزيني,3972732818,P-369,DGP-B11-P-369,5999000,0.5594,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,199,800.00","تم السداد 899,850.00","تم السداد 899,850.00","تم السداد 1,199,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4199300,بنك القاهرة,10/03/2025,0.5594,DGP0269,23-Mar-25
معتز صبري خالد منصور,6507133848,P-370,DGP-B11-P-370,5108000,0.5704,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,021,600.00","تم السداد 766,200.00","تم السداد 766,200.00","تم السداد 1,021,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3575600,EGBANK - البنك المصري الخليجي,22/04/2025,0.5704,DGP0270,15-Mar-25
عمرو عبدالرحمن رجب محمود,6055999021,P-371,DGP-B11-P-371,3830000,0.5545,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 766,000.00","تم السداد 574,500.00","تم السداد 574,500.00","تم السداد 766,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2681000,بنك مصر,08/03/2025,0.5545,DGP0271,8-Mar-25
عمرو سليمان طارق جابر,3618188402,P-372,DGP-B11-P-372,4590000,0.5616,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 918,000.00","تم السداد 688,500.00","تم السداد 688,500.00","918,000.00",غير مستحقة,غير مستحقة,غير مستحقة,918000,2295000,بنك مصر,15/04/2025,0.5616,DGP0272,7-May-25
أحمد عبدالرحمن فتحي المرسي,1952915093,P-373,DGP-B11-P-373,4494000,0.578,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 898,800.00","تم السداد 674,100.00","تم السداد 674,100.00","898,800.00",غير مستحقة,غير مستحقة,غير مستحقة,898800,2247000,بنك مصر,12/04/2025,0.578,DGP0273,1-May-25
جورج طارق علي يونس,5519262704,P-374,DGP-B11-P-374,3824000,0.5632,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 764,800.00","تم السداد 573,600.00","تم السداد 573,600.00","تم السداد 764,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2676800,بنك القاهرة,08/05/2025,0.5632,DGP0274,4-May-25
رامز جابر سليمان عبدالرازق,6944612341,P-375,DGP-B12-P-375,5232000,0.5615,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,046,400.00","تم السداد 784,800.00","تم السداد 784,800.00","1,046,400.00",غير مستحقة,غير مستحقة,غير مستحقة,1046400,2616000,EGBANK - البنك المصري الخليجي,14/05/2025,0.5615,DGP0275,21-Apr-25
أحمد سليمان مجدي حسين,2103142449,P-376,DGP-B12-P-376,5341000,0.5477,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,068,200.00","تم السداد 801,150.00","تم السداد 801,150.00","1,068,200.00",غير مستحقة,غير مستحقة,غير مستحقة,1068200,2670500,بنك مصر,04/04/2025,0.5477,DGP0276,14-May-25
وائل فتحي عبدالله الرفاعي,5553380443,P-377,DGP-B12-P-377,3713000,0.5557,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 742,600.00","تم السداد 556,950.00","تم السداد 556,950.00","تم السداد 742,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2599100,بنك التعمير والإسكان,11/05/2025,0.5557,DGP0277,19-Apr-25
نهال صلاح إبراهيم لطفي,4528919933,P-378,DGP-B12-P-378,7977000,0.5603,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,595,400.00","تم السداد 1,196,550.00","تم السداد 1,196,550.00","1,595,400.00",غير مستحقة,غير مستحقة,غير مستحقة,1595400,3988500,كاش,24/05/2025,0.5603,DGP0278,24-Apr-25
علاء محمد مصطفى بدوي,3999883884,P-379,DGP-B12-P-379,4169000,0.5746,"20%, 15%, 15%, 20%, 15%, 10%, 5%","833,800.00","625,350.00","625,350.00","833,800.00",غير مستحقة,غير مستحقة,غير مستحقة,2918300,0,QNB مصر,03/08/2026,0.5746,DGP0279,19-Jul-26
Summary Total,,,,,,,261894600,191890500,107934750,35983400,0,0,0,81674700,516028550,,,,,
Paid Installments,,,,,,,258988600,161244150,75813600,19982200,0,0,0,0,516028550,,,,,
Remaining Installments,,,,,,,2906000,30646350,32121150,16001200,0,0,0,81674700,0,,,,,
