اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
أيمن محمود فؤاد لطفي,6431233200,582,OKC-000482,6173000,0.7161,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,234,600.00","تم السداد 1,234,600.00","تم السداد 1,234,600.00","تم السداد 925,950.00","تم السداد 925,950.00",غير مستحقة,غير مستحقة,0,5555700,البنك الأهلي المصري,05/12/2024,0.7161,OKC0482,6-Nov-24
معتز إبراهيم عبدالله الشافعي,7844187583,583,OKC-000483,5445000,0.7084,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,089,000.00","تم السداد 1,089,000.00","تم السداد 1,089,000.00","تم السداد 816,750.00","تم السداد 816,750.00",غير مستحقة,غير مستحقة,0,4900500,البنك الأهلي المصري,12/11/2024,0.7084,OKC0483,24-Oct-24
أشرف عبدالرحمن محمود البنا,9254820069,584,OKC-000484,5385000,0.8093,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,077,000.00","تم السداد 1,077,000.00","تم السداد 1,077,000.00","تم السداد 807,750.00","تم السداد 807,750.00",غير مستحقة,غير مستحقة,0,4846500,البنك الأهلي المصري,25/11/2024,0.8093,OKC0484,30-Oct-24
معتز خالد محمود القاضي,1291582123,585,OKC-000485,5704000,0.7895,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,140,800.00","تم السداد 1,140,800.00","تم السداد 1,140,800.00","تم السداد 855,600.00","تم السداد 855,600.00",غير مستحقة,غير مستحقة,0,5133600,البنك الأهلي المصري,29/11/2024,0.7895,OKC0485,28-Nov-24
إبراهيم سعيد رمضان علي,4416647860,586,OKC-000486,5698000,0.7757,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,139,600.00","تم السداد 1,139,600.00","تم السداد 1,139,600.00","تم السداد 854,700.00","تم السداد 854,700.00",غير مستحقة,غير مستحقة,0,5128200,البنك الأهلي المصري,20/11/2024,0.7757,OKC0486,6-Nov-24
أيمن خالد كمال مصطفى,4803565723,587,OKC-000487,3954000,0.7379,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 790,800.00","تم السداد 790,800.00","تم السداد 790,800.00","تم السداد 593,100.00","تم السداد 593,100.00",غير مستحقة,غير مستحقة,0,3558600,البنك الأهلي المصري,07/12/2024,0.7379,OKC0487,24-Nov-24
عمرو طارق حسين الدمرداش,1420549170,588,OKC-000488,5481000,0.7042,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,096,200.00","تم السداد 1,096,200.00","تم السداد 1,096,200.00","تم السداد 822,150.00","تم السداد 822,150.00",غير مستحقة,غير مستحقة,0,4932900,البنك الأهلي المصري,09/12/2024,0.7042,OKC0488,1-Nov-24
حسن سعيد خالد داود,7902885544,589,OKC-000489,6528000,0.8034,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,305,600.00","تم السداد 1,305,600.00","تم السداد 1,305,600.00","تم السداد 979,200.00","تم السداد 979,200.00",غير مستحقة,غير مستحقة,0,5875200,البنك الأهلي المصري,11/11/2024,0.8034,OKC0489,11-Dec-24
أشرف فتحي حسين إبراهيم,9437920426,590,OKC-000490,5396000,0.7173,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,079,200.00","تم السداد 1,079,200.00","تم السداد 1,079,200.00","تم السداد 809,400.00","تم السداد 809,400.00",غير مستحقة,غير مستحقة,0,4856400,البنك الأهلي المصري,17/11/2024,0.7173,OKC0490,5-Dec-24
رنا شوقي سيد النجار,9062659329,591,OKC-000491,5272000,0.78,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,054,400.00","تم السداد 1,054,400.00","تم السداد 1,054,400.00","تم السداد 790,800.00","تم السداد 790,800.00",غير مستحقة,غير مستحقة,0,4744800,البنك الأهلي المصري,28/11/2024,0.78,OKC0491,25-Nov-24
تامر كمال إسماعيل القناوي,4216804639,592,OKC-000492,5759000,0.8015,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,151,800.00","تم السداد 1,151,800.00","تم السداد 1,151,800.00","تم السداد 863,850.00","تم السداد 863,850.00",غير مستحقة,غير مستحقة,0,5183100,البنك الأهلي المصري,19/11/2024,0.8015,OKC0492,3-Dec-24
أدهم أحمد حسن صادق,3770941969,593,OKC-000493,5147000,0.7655,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,029,400.00","تم السداد 1,029,400.00","تم السداد 1,029,400.00","تم السداد 772,050.00","تم السداد 772,050.00",غير مستحقة,غير مستحقة,0,4632300,البنك الأهلي المصري,10/12/2024,0.7655,OKC0493,7-Dec-24
أدهم مختار رمضان الدسوقي,1560040072,594,OKC-000494,4088000,0.754,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 817,600.00","تم السداد 817,600.00","تم السداد 817,600.00","تم السداد 613,200.00","تم السداد 613,200.00",غير مستحقة,غير مستحقة,0,3679200,البنك الأهلي المصري,26/11/2024,0.754,OKC0494,9-Dec-24
مجدي طارق جمال جابر,8315260506,595,OKC-000495,6026000,0.7362,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,205,200.00","تم السداد 1,205,200.00","تم السداد 1,205,200.00","تم السداد 903,900.00","تم السداد 903,900.00",غير مستحقة,غير مستحقة,0,5423400,البنك الأهلي المصري,01/11/2024,0.7362,OKC0495,2-Dec-24
مصطفى فؤاد عادل السعدني,9738008198,596,OKC-000496,4155000,0.7307,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 831,000.00","تم السداد 831,000.00","تم السداد 831,000.00","تم السداد 623,250.00","تم السداد 623,250.00",غير مستحقة,غير مستحقة,0,3739500,البنك الأهلي المصري,20/12/2024,0.7307,OKC0496,24-Nov-24
مروان عادل عاطف منصور,5377630479,597,OKC-000497,4584000,0.7658,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 916,800.00","تم السداد 916,800.00","تم السداد 916,800.00","تم السداد 687,600.00","تم السداد 687,600.00",غير مستحقة,غير مستحقة,0,4125600,البنك الأهلي المصري,09/12/2024,0.7658,OKC0497,21-Nov-24
فادي سيد شوقي بدوي,9703816574,598,OKC-000498,5744000,0.7436,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,148,800.00","تم السداد 1,148,800.00","تم السداد 1,148,800.00","تم السداد 861,600.00","تم السداد 861,600.00",غير مستحقة,غير مستحقة,0,5169600,البنك الأهلي المصري,17/11/2024,0.7436,OKC0498,23-Nov-24
مي عصام حسن سالم,7621367503,599,OKC-000499,4219000,0.7556,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 843,800.00","تم السداد 843,800.00","تم السداد 843,800.00","تم السداد 632,850.00","تم السداد 632,850.00",غير مستحقة,غير مستحقة,0,3797100,البنك الأهلي المصري,14/12/2024,0.7556,OKC0499,20-Dec-24
رؤوف حسن مصطفى الزيات,4612028859,600,OKC-000500,5030000,0.7434,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,006,000.00","تم السداد 1,006,000.00","تم السداد 1,006,000.00","تم السداد 754,500.00","تم السداد 754,500.00",غير مستحقة,غير مستحقة,0,4527000,البنك الأهلي المصري,05/12/2024,0.7434,OKC0500,9-Dec-24
خالد حسن فاروق سالم,6487560247,601,OKC-000501,4565000,0.744,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 913,000.00","تم السداد 913,000.00","تم السداد 913,000.00","تم السداد 684,750.00","تم السداد 684,750.00",غير مستحقة,غير مستحقة,0,4108500,البنك الأهلي المصري,18/12/2024,0.744,OKC0501,13-Nov-24
عمر علي صبحي منصور,4583684648,602,OKC-000502,4143000,0.7835,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 828,600.00","تم السداد 828,600.00","تم السداد 828,600.00","تم السداد 621,450.00","تم السداد 621,450.00",غير مستحقة,غير مستحقة,0,3728700,البنك الأهلي المصري,05/12/2024,0.7835,OKC0502,27-Nov-24
إبراهيم طارق مجدي القاضي,4673228395,603,OKC-000503,4186000,0.7477,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 837,200.00","تم السداد 837,200.00","تم السداد 837,200.00","تم السداد 627,900.00","تم السداد 627,900.00",غير مستحقة,غير مستحقة,0,3767400,البنك الأهلي المصري,01/01/2025,0.7477,OKC0503,12-Dec-24
حازم شوقي حسن حسين,1678560979,604,OKC-000504,4073000,0.7705,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 814,600.00","تم السداد 814,600.00","تم السداد 814,600.00","تم السداد 610,950.00","تم السداد 610,950.00",غير مستحقة,غير مستحقة,0,3665700,البنك الأهلي المصري,24/11/2024,0.7705,OKC0504,4-Jan-25
رؤوف أحمد حمدي محمود,6501389053,605,OKC-000505,6341000,0.7514,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,268,200.00","تم السداد 1,268,200.00","تم السداد 1,268,200.00","تم السداد 951,150.00","تم السداد 951,150.00",غير مستحقة,غير مستحقة,0,5706900,البنك الأهلي المصري,16/01/2025,0.7514,OKC0505,20-Dec-24
ماهر رشاد عصام مراد,9576197345,606,OKC-000506,6587000,0.7612,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,317,400.00","تم السداد 1,317,400.00","تم السداد 1,317,400.00","تم السداد 988,050.00","تم السداد 988,050.00",غير مستحقة,غير مستحقة,0,5928300,البنك الأهلي المصري,30/11/2024,0.7612,OKC0506,10-Jan-25
عبدالله لطفي علي منصور,7491431227,607,OKC-000507,3795000,0.7543,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 759,000.00","تم السداد 759,000.00","تم السداد 759,000.00","تم السداد 569,250.00","تم السداد 569,250.00",غير مستحقة,غير مستحقة,0,3415500,البنك الأهلي المصري,05/01/2025,0.7543,OKC0507,17-Dec-24
ماهر فتحي خالد الجندي,9055152288,608,OKC-000508,6941000,0.8101,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,388,200.00","تم السداد 1,388,200.00","تم السداد 1,388,200.00","تم السداد 1,041,150.00","تم السداد 1,041,150.00",غير مستحقة,غير مستحقة,0,6246900,البنك الأهلي المصري,10/01/2025,0.8101,OKC0508,5-Jan-25
سامح فتحي نبيل الشرقاوي,4925634036,609,OKC-000509,6236000,0.7865,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,247,200.00","تم السداد 1,247,200.00","تم السداد 1,247,200.00","تم السداد 935,400.00","تم السداد 935,400.00",غير مستحقة,غير مستحقة,0,5612400,البنك الأهلي المصري,18/01/2025,0.7865,OKC0509,23-Dec-24
حازم مجدي سعيد المصري,3454832783,610,OKC-000510,5257000,0.7471,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,051,400.00","تم السداد 1,051,400.00","تم السداد 1,051,400.00","تم السداد 788,550.00","تم السداد 788,550.00",غير مستحقة,غير مستحقة,0,4731300,البنك الأهلي المصري,11/12/2024,0.7471,OKC0510,24-Dec-24
بيشوي سمير عبدالله فهمي,3563694688,611,OKC-000511,5006000,0.749,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,001,200.00","تم السداد 1,001,200.00","تم السداد 1,001,200.00","تم السداد 750,900.00","تم السداد 750,900.00",غير مستحقة,غير مستحقة,0,4505400,البنك الأهلي المصري,28/01/2025,0.749,OKC0511,23-Jan-25
عمر فاروق مجدي حسين,7592291947,612,OKC-000512,4429000,0.766,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 885,800.00","تم السداد 885,800.00","تم السداد 885,800.00","تم السداد 664,350.00","تم السداد 664,350.00",غير مستحقة,غير مستحقة,0,3986100,البنك الأهلي المصري,11/01/2025,0.766,OKC0512,14-Jan-25
عبدالرحمن عبدالله عادل منصور,7616559215,613,OKC-000513,4206000,0.7193,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 841,200.00","تم السداد 841,200.00","تم السداد 841,200.00","تم السداد 630,900.00","تم السداد 630,900.00",غير مستحقة,غير مستحقة,0,3785400,البنك الأهلي المصري,07/02/2025,0.7193,OKC0513,15-Jan-25
مصطفى صلاح فتحي رمضان,3080084235,614,OKC-000514,6152000,0.6946,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,230,400.00","تم السداد 1,230,400.00","تم السداد 1,230,400.00","تم السداد 922,800.00","تم السداد 922,800.00",غير مستحقة,غير مستحقة,0,5536800,البنك الأهلي المصري,24/01/2025,0.6946,OKC0514,30-Jan-25
عبير يوسف سمير حسن,3271631032,615,OKC-000515,4000000,0.714,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 800,000.00","تم السداد 800,000.00","تم السداد 800,000.00","تم السداد 600,000.00","تم السداد 600,000.00",غير مستحقة,غير مستحقة,0,3600000,البنك الأهلي المصري,31/01/2025,0.714,OKC0515,22-Jan-25
كريم شوقي خالد علي,9219286765,616,OKC-000516,4357000,0.7729,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 871,400.00","تم السداد 871,400.00","تم السداد 871,400.00","تم السداد 653,550.00","تم السداد 653,550.00",غير مستحقة,غير مستحقة,0,3921300,البنك الأهلي المصري,19/02/2025,0.7729,OKC0516,5-Jan-25
حسين مختار محمد الشرقاوي,3867819499,617,OKC-000517,4890000,0.7397,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 978,000.00","تم السداد 978,000.00","تم السداد 978,000.00","تم السداد 733,500.00","تم السداد 733,500.00",غير مستحقة,غير مستحقة,0,4401000,البنك الأهلي المصري,17/02/2025,0.7397,OKC0517,11-Feb-25
ياسين صلاح سعيد محمود,5499170216,618,OKC-000518,5914000,0.7326,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,182,800.00","تم السداد 1,182,800.00","تم السداد 1,182,800.00","تم السداد 887,100.00","تم السداد 887,100.00",غير مستحقة,غير مستحقة,0,5322600,البنك الأهلي المصري,02/01/2025,0.7326,OKC0518,31-Jan-25
ماهر رشاد عاطف داود,9903881433,619,OKC-000519,5562000,0.7962,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,112,400.00","تم السداد 1,112,400.00","تم السداد 1,112,400.00","تم السداد 834,300.00","تم السداد 834,300.00",غير مستحقة,غير مستحقة,0,5005800,البنك الأهلي المصري,16/01/2025,0.7962,OKC0519,2-Feb-25
سامح سليمان جمال العشري,5403606680,620,OKC-000520,5517000,0.7637,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,103,400.00","تم السداد 1,103,400.00","تم السداد 1,103,400.00","تم السداد 827,550.00","تم السداد 827,550.00",غير مستحقة,غير مستحقة,0,4965300,البنك الأهلي المصري,25/02/2025,0.7637,OKC0520,12-Feb-25
كريم حسين صبحي السيد,9038337606,621,OKC-000521,4996000,0.7612,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 999,200.00","تم السداد 999,200.00","تم السداد 999,200.00","تم السداد 749,400.00","تم السداد 749,400.00",غير مستحقة,غير مستحقة,0,4496400,البنك الأهلي المصري,14/02/2025,0.7612,OKC0521,12-Feb-25
محمد حمدي سعيد أمين,2046272043,622,OKC-000522,3852000,0.7522,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 770,400.00","تم السداد 770,400.00","تم السداد 770,400.00","تم السداد 577,800.00","تم السداد 577,800.00",غير مستحقة,غير مستحقة,0,3466800,البنك الأهلي المصري,16/02/2025,0.7522,OKC0522,16-Feb-25
أشرف خالد لطفي الإسكندراني,8564579703,623,OKC-000523,5919000,0.7731,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,183,800.00","تم السداد 1,183,800.00","تم السداد 1,183,800.00","تم السداد 887,850.00","تم السداد 887,850.00",غير مستحقة,غير مستحقة,0,5327100,البنك الأهلي المصري,27/02/2025,0.7731,OKC0523,21-Feb-25
بيشوي صلاح سعيد عبدالمقصود,3267101197,624,OKC-000524,4002000,0.7408,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 800,400.00","تم السداد 800,400.00","تم السداد 800,400.00","تم السداد 600,300.00","تم السداد 600,300.00",غير مستحقة,غير مستحقة,0,3601800,البنك الأهلي المصري,18/01/2025,0.7408,OKC0524,9-Feb-25
معتز طارق أحمد الجمل,7159053812,625,OKC-000525,4184000,0.7303,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 836,800.00","تم السداد 836,800.00","تم السداد 836,800.00","تم السداد 627,600.00","تم السداد 627,600.00",غير مستحقة,غير مستحقة,0,3765600,البنك الأهلي المصري,23/02/2025,0.7303,OKC0525,8-Feb-25
طارق حمدي حسين أمين,1289363649,626,OKC-000526,5976000,0.7303,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,195,200.00","تم السداد 1,195,200.00","تم السداد 1,195,200.00","تم السداد 896,400.00","تم السداد 896,400.00",غير مستحقة,غير مستحقة,0,5378400,EGBANK - البنك المصري الخليجي,16/10/2024,0.7303,OKC0526,10-Oct-24
ماجد خالد طارق لطفي,5518969412,627,OKC-000527,5645000,0.7732,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,129,000.00","تم السداد 1,129,000.00","تم السداد 1,129,000.00","تم السداد 846,750.00","تم السداد 846,750.00",غير مستحقة,غير مستحقة,0,5080500,بنك الإسكندرية,11/11/2024,0.7732,OKC0527,30-Oct-24
مينا حمدي رجب حبيب,4557364386,628,OKC-000528,3919000,0.7776,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 783,800.00","تم السداد 783,800.00","تم السداد 783,800.00","تم السداد 587,850.00","تم السداد 587,850.00",غير مستحقة,غير مستحقة,0,3527100,كريدي أجريكول مصر,17/12/2024,0.7776,OKC0528,26-Nov-24
إبراهيم إسماعيل رجب الزيني,1432997367,629,OKC-000529,5084000,0.822,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,016,800.00","تم السداد 762,600.00","تم السداد 762,600.00","تم السداد 1,016,800.00","تم السداد 762,600.00",غير مستحقة,غير مستحقة,0,4321400,بنك مصر,04/01/2025,0.822,OKC0529,11-Dec-24
حسام فؤاد فتحي فهمي,9087340942,630,OKC-000530,4304000,0.7994,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 860,800.00","تم السداد 860,800.00","تم السداد 860,800.00","تم السداد 645,600.00","تم السداد 645,600.00",غير مستحقة,غير مستحقة,0,3873600,البنك التجاري الدولي CIB,31/12/2024,0.7994,OKC0530,10-Jan-25
زياد أحمد مصطفى رزق,9105584711,631,OKC-000531,5466000,0.7451,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,093,200.00","تم السداد 1,093,200.00","تم السداد 1,093,200.00","تم السداد 819,900.00","تم السداد 819,900.00",غير مستحقة,غير مستحقة,0,4919400,البنك التجاري الدولي CIB,20/01/2025,0.7451,OKC0531,17-Jan-25
هاني سيد صبري سليمان,7695888573,632,OKC-000532,5609000,0.7018,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,121,800.00","تم السداد 1,121,800.00","تم السداد 1,121,800.00","تم السداد 841,350.00","تم السداد 841,350.00",غير مستحقة,غير مستحقة,0,5048100,البنك التجاري الدولي CIB,09/02/2025,0.7018,OKC0532,18-Dec-24
هشام جابر حسين إبراهيم,2652170025,633,OKC-000533,5341000,0.7536,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,068,200.00","تم السداد 1,068,200.00","تم السداد 1,068,200.00","تم السداد 801,150.00","تم السداد 801,150.00",غير مستحقة,غير مستحقة,0,4806900,البنك التجاري الدولي CIB,27/01/2025,0.7536,OKC0533,12-Jan-25
كريم جابر لطفي عبدالحليم,5108900457,634,OKC-000534,7273000,0.6849,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,454,600.00","تم السداد 1,454,600.00","تم السداد 1,454,600.00","تم السداد 1,090,950.00","تم السداد 1,090,950.00",غير مستحقة,غير مستحقة,0,6545700,البنك التجاري الدولي CIB,09/01/2025,0.6849,OKC0534,16-Feb-25
باسم عبدالرحمن سليمان الطنطاوي,1278971027,635,OKC-000535,5503000,0.7551,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,100,600.00","تم السداد 1,100,600.00","تم السداد 1,100,600.00","تم السداد 825,450.00","تم السداد 825,450.00",غير مستحقة,غير مستحقة,0,4952700,البنك التجاري الدولي CIB,21/02/2025,0.7551,OKC0535,17-Feb-25
مينا جابر عبدالله النجار,4778435112,636,OKC-000536,5189000,0.7044,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,037,800.00","تم السداد 1,037,800.00","تم السداد 1,037,800.00","تم السداد 778,350.00","تم السداد 778,350.00",غير مستحقة,غير مستحقة,0,4670100,البنك التجاري الدولي CIB,05/03/2025,0.7044,OKC0536,6-Feb-25
حسام صبري عادل عبدالمجيد,8920718926,637,OKC-000537,5245000,0.7055,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,049,000.00","تم السداد 1,049,000.00","تم السداد 1,049,000.00","تم السداد 786,750.00","تم السداد 786,750.00",غير مستحقة,غير مستحقة,0,4720500,البنك التجاري الدولي CIB,17/02/2025,0.7055,OKC0537,11-Feb-25
رامي حسين يوسف صلاح,3594229181,638,OKC-000538,5110000,0.8042,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,022,000.00","تم السداد 1,022,000.00","تم السداد 1,022,000.00","تم السداد 766,500.00","تم السداد 766,500.00",غير مستحقة,غير مستحقة,0,4599000,البنك التجاري الدولي CIB,07/02/2025,0.8042,OKC0538,31-Jan-25
فادي مصطفى طارق البدري,6619201877,639,OKC-000539,6739000,0.7929,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,347,800.00","تم السداد 1,347,800.00","تم السداد 1,347,800.00","تم السداد 1,010,850.00","تم السداد 1,010,850.00",غير مستحقة,غير مستحقة,0,6065100,البنك التجاري الدولي CIB,17/02/2025,0.7929,OKC0539,21-Jan-25
باسم مصطفى حمدي عبداللطيف,8308050989,640,OKC-000540,6470000,0.7017,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,294,000.00","تم السداد 1,294,000.00","تم السداد 1,294,000.00","تم السداد 970,500.00","تم السداد 970,500.00",غير مستحقة,غير مستحقة,0,5823000,البنك التجاري الدولي CIB,28/02/2025,0.7017,OKC0540,18-Feb-25
عبدالرحمن مجدي رجب النحاس,3411223937,641,OKC-000541,6769000,0.7019,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,353,800.00","تم السداد 1,353,800.00","تم السداد 1,353,800.00","تم السداد 1,015,350.00","تم السداد 1,015,350.00",غير مستحقة,غير مستحقة,0,6092100,البنك التجاري الدولي CIB,18/02/2025,0.7019,OKC0541,20-Mar-25
أحمد حمدي سيد أمين,5820608379,642,OKC-000542,6609000,0.7275,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,321,800.00","تم السداد 1,321,800.00","تم السداد 1,321,800.00","تم السداد 991,350.00","تم السداد 991,350.00",غير مستحقة,غير مستحقة,0,5948100,كريدي أجريكول مصر,01/04/2025,0.7275,OKC0542,16-Mar-25
ماهر كمال حسين الشرقاوي,9445761392,643,OKC-000543,5262000,0.7215,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,052,400.00","تم السداد 1,052,400.00","تم السداد 1,052,400.00","تم السداد 789,300.00","تم السداد 789,300.00",غير مستحقة,غير مستحقة,0,4735800,البنك التجاري الدولي CIB,12/04/2025,0.7215,OKC0543,17-May-25
علاء إسماعيل مصطفى إبراهيم,1286808794,644,OKC-000544,6829000,0.7429,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,365,800.00","تم السداد 1,365,800.00","تم السداد 1,365,800.00","تم السداد 1,024,350.00","تم السداد 1,024,350.00",غير مستحقة,غير مستحقة,0,6146100,بنك القاهرة,04/05/2025,0.7429,OKC0544,31-May-25
محمود حسن فتحي السمان,3434629037,645,OKC-000545,4990000,0.7353,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 998,000.00","تم السداد 998,000.00","تم السداد 998,000.00","تم السداد 748,500.00","تم السداد 748,500.00",غير مستحقة,غير مستحقة,0,4491000,EGBANK - البنك المصري الخليجي,06/05/2025,0.7353,OKC0545,1-Jun-25
مصطفى مجدي صبري البدري,7858528762,646,OKC-000546,5272000,0.7582,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,054,400.00","تم السداد 1,054,400.00","تم السداد 1,054,400.00","تم السداد 790,800.00","790,800.00",غير مستحقة,غير مستحقة,790800,3954000,البنك التجاري الدولي CIB,03/11/2024,0.7582,OKC0546,10-Oct-24
شادي كمال عبدالرحمن مصطفى,5654938896,647,OKC-000547,4385000,0.756,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 877,000.00","تم السداد 877,000.00","تم السداد 877,000.00","تم السداد 657,750.00","657,750.00",غير مستحقة,غير مستحقة,657750,3288750,EGBANK - البنك المصري الخليجي,17/11/2024,0.756,OKC0547,15-Oct-24
وليد نبيل شوقي الوكيل,8620420495,648,OKC-000548,4717000,0.7386,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 943,400.00","تم السداد 943,400.00","تم السداد 943,400.00","تم السداد 707,550.00","707,550.00",غير مستحقة,غير مستحقة,707550,3537750,البنك الأهلي المصري,28/11/2024,0.7386,OKC0548,29-Oct-24
علي عبدالرحمن لطفي البنا,8465491665,649,OKC-000549,5379000,0.7375,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,075,800.00","تم السداد 1,075,800.00","تم السداد 1,075,800.00","تم السداد 806,850.00","806,850.00",غير مستحقة,غير مستحقة,806850,4034250,البنك الأهلي المصري,11/11/2024,0.7375,OKC0549,24-Oct-24
حسين نبيل أحمد الشرقاوي,3970336002,650,OKC-000550,5459000,0.7533,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,091,800.00","تم السداد 1,091,800.00","تم السداد 1,091,800.00","818,850.00","818,850.00",غير مستحقة,غير مستحقة,1637700,3275400,QNB مصر,19/10/2024,0.7533,OKC0550,15-Nov-24
عبدالله إبراهيم كمال البدري,4446861124,651,OKC-000551,4990000,0.8107,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 998,000.00","تم السداد 998,000.00","تم السداد 998,000.00","تم السداد 748,500.00","748,500.00",غير مستحقة,غير مستحقة,748500,3742500,البنك الأهلي المصري,31/10/2024,0.8107,OKC0551,26-Nov-24
محمد مختار أحمد حسين,3742785943,652,OKC-000552,4646000,0.7581,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 929,200.00","تم السداد 929,200.00","تم السداد 929,200.00","تم السداد 696,900.00","696,900.00",غير مستحقة,غير مستحقة,696900,3484500,البنك التجاري الدولي CIB,24/11/2024,0.7581,OKC0552,27-Nov-24
حسين عصام مختار فهمي,6549020061,653,OKC-000553,6637000,0.815,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,327,400.00","تم السداد 1,327,400.00","تم السداد 1,327,400.00","تم السداد 995,550.00","995,550.00",غير مستحقة,غير مستحقة,995550,4977750,البنك الأهلي المصري,24/11/2024,0.815,OKC0553,29-Oct-24
ماهر مختار حسن محمود,7784616249,654,OKC-000554,4273000,0.7431,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 854,600.00","تم السداد 854,600.00","تم السداد 854,600.00","تم السداد 640,950.00","640,950.00",غير مستحقة,غير مستحقة,640950,3204750,البنك الأهلي المصري,28/11/2024,0.7431,OKC0554,21-Nov-24
