اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
ماجد حسين شوقي عوض,3079767928,571,571-villa,4612000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 922,400.00","تم السداد 922,400.00","تم السداد 922,400.00","تم السداد 691,800.00","تم السداد 691,800.00","تم السداد 230,600.00","230,600.00",230600,4381400,بنك مصر,2-Oct-21,1,DLM0471,13-Sep-21
ماهر فؤاد رمضان الحداد,9282168168,572,572-villa,4426000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 885,200.00","تم السداد 885,200.00","تم السداد 885,200.00","تم السداد 663,900.00","تم السداد 663,900.00","تم السداد 221,300.00","221,300.00",221300,4204700,بنك القاهرة,6-Oct-21,1,DLM0472,9-Sep-21
أحمد مصطفى علي فوزي,5926384512,573,573-villa,4678000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 935,600.00","تم السداد 935,600.00","تم السداد 935,600.00","تم السداد 701,700.00","تم السداد 701,700.00","تم السداد 233,900.00","233,900.00",233900,4444100,بنك القاهرة,7-Oct-21,1,DLM0473,16-Sep-21
جورج سعيد فؤاد حجازي,8585942465,574,574-villa,4734000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 946,800.00","تم السداد 946,800.00","تم السداد 946,800.00","تم السداد 710,100.00","تم السداد 710,100.00","تم السداد 236,700.00","تم السداد 236,700.00",0,4734000,البنك العربي الأفريقي الدولي,10-Oct-21,1,DLM0474,30-Sep-21
باسم مصطفى محمد عبدالفتاح,2942132755,575,575-villa,5225000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,045,000.00","تم السداد 1,045,000.00","تم السداد 1,045,000.00","تم السداد 783,750.00","تم السداد 783,750.00","تم السداد 261,250.00","261,250.00",261250,4963750,بنك مصر,12-Sep-21,1,DLM0475,21-Sep-21
أدهم كمال نبيل أمين,1535616890,576,576-villa,4619000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 923,800.00","تم السداد 923,800.00","تم السداد 923,800.00","تم السداد 692,850.00","تم السداد 692,850.00","تم السداد 230,950.00","230,950.00",230950,4388050,البنك التجاري الدولي CIB,18-Oct-21,1,DLM0476,12-Oct-21
محمود عصام فتحي البدري,2486431707,577,577-villa,4703000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 940,600.00","تم السداد 940,600.00","تم السداد 940,600.00","تم السداد 705,450.00","تم السداد 705,450.00","تم السداد 235,150.00","235,150.00",235150,4467850,بنك مصر,9-Oct-21,1,DLM0477,13-Sep-21
هاني سعيد خالد شاكر,8526867306,578,578-villa,4378000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 875,600.00","تم السداد 875,600.00","تم السداد 875,600.00","تم السداد 656,700.00","تم السداد 656,700.00","تم السداد 218,900.00","218,900.00",218900,4159100,كريدي أجريكول مصر,2-Sep-21,1,DLM0478,10-Sep-21
إسلام سعيد رشاد إبراهيم,3010392968,579,579-villa,5096000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,019,200.00","تم السداد 1,019,200.00","تم السداد 1,019,200.00","تم السداد 764,400.00","تم السداد 764,400.00","تم السداد 254,800.00","254,800.00",254800,4841200,بنك القاهرة,11-Sep-21,1,DLM0479,29-Sep-21
حسين سيد عبدالله محمود,7078154423,580,580-villa,4456000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 891,200.00","تم السداد 891,200.00","تم السداد 891,200.00","تم السداد 668,400.00","تم السداد 668,400.00","تم السداد 222,800.00","222,800.00",222800,4233200,بنك القاهرة,30-Aug-21,1,DLM0480,20-Sep-21
معتز فاروق حسن الحداد,9511579595,581,581-villa,4439000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 887,800.00","تم السداد 887,800.00","تم السداد 887,800.00","تم السداد 665,850.00","تم السداد 665,850.00","تم السداد 221,950.00","221,950.00",221950,4217050,البنك الأهلي المصري,2-Sep-21,1,DLM0481,6-Oct-21
رامي جابر رشاد السيد,3924726288,582,582-villa,5028000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,005,600.00","تم السداد 1,005,600.00","تم السداد 1,005,600.00","تم السداد 754,200.00","تم السداد 754,200.00","تم السداد 251,400.00","251,400.00",251400,4776600,البنك الأهلي المصري,26-Oct-21,1,DLM0482,19-Sep-21
باسم خالد يوسف صلاح,2151065202,583,583-villa,5493000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,098,600.00","تم السداد 1,098,600.00","تم السداد 1,098,600.00","تم السداد 823,950.00","تم السداد 823,950.00","تم السداد 274,650.00","274,650.00",274650,5218350,البنك الأهلي المصري,21-Oct-21,1,DLM0483,13-Sep-21
كريم شوقي حسن صلاح,7297458910,584,584-villa,4261000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 852,200.00","تم السداد 852,200.00","تم السداد 852,200.00","تم السداد 639,150.00","تم السداد 639,150.00","تم السداد 213,050.00","213,050.00",213050,4047950,البنك الأهلي المصري,4-Oct-21,1,DLM0484,27-Sep-21
أشرف إسماعيل لطفي عبداللطيف,1123901614,585,585-villa,6271000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,254,200.00","تم السداد 1,254,200.00","تم السداد 1,254,200.00","تم السداد 940,650.00","تم السداد 940,650.00","تم السداد 313,550.00","313,550.00",313550,5957450,البنك التجاري الدولي CIB,14-Sep-21,1,DLM0485,30-Sep-21
زياد فتحي لطفي عبدالعال,1837279754,586,586-villa,5837000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,167,400.00","تم السداد 1,167,400.00","تم السداد 1,167,400.00","تم السداد 875,550.00","تم السداد 875,550.00","تم السداد 291,850.00","291,850.00",291850,5545150,بنك مصر,21-Sep-21,1,DLM0486,21-Sep-21
رامز شوقي سعيد محمود,1955418268,587,587-villa,4931000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 986,200.00","تم السداد 986,200.00","تم السداد 986,200.00","تم السداد 739,650.00","تم السداد 739,650.00","تم السداد 246,550.00","246,550.00",246550,4684450,بنك القاهرة,8-Sep-21,1,DLM0487,11-Oct-21
فادي عادل صبحي صلاح,2167893076,588,588-villa,4709000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 941,800.00","تم السداد 941,800.00","تم السداد 941,800.00","تم السداد 706,350.00","تم السداد 706,350.00","تم السداد 235,450.00","235,450.00",235450,4473550,بنك مصر,13-Oct-21,1,DLM0488,2-Oct-21
حسين فاروق إسماعيل السوهاجي,4734317425,589,589-villa,4985000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 997,000.00","تم السداد 997,000.00","تم السداد 997,000.00","تم السداد 747,750.00","تم السداد 747,750.00","تم السداد 249,250.00","249,250.00",249250,4735750,بنك مصر,17-Sep-21,1,DLM0489,17-Oct-21
مارينا مجدي خالد المنياوي,7103656801,590,590-villa,5127000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,025,400.00","تم السداد 1,025,400.00","تم السداد 1,025,400.00","تم السداد 769,050.00","تم السداد 769,050.00","تم السداد 256,350.00","256,350.00",256350,4870650,بنك مصر,26-Oct-21,1,DLM0490,17-Sep-21
مجدي محمد لطفي إبراهيم,5938623557,591,591-villa,4423000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 884,600.00","تم السداد 884,600.00","تم السداد 884,600.00","تم السداد 663,450.00","تم السداد 663,450.00","تم السداد 221,150.00","221,150.00",221150,4201850,بنك مصر,25-Oct-21,1,DLM0491,2-Oct-21
ياسين نبيل عبدالله الحداد,2313958529,592,592-villa,4859000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 971,800.00","تم السداد 971,800.00","تم السداد 971,800.00","تم السداد 728,850.00","تم السداد 728,850.00","تم السداد 242,950.00","242,950.00",242950,4616050,بنك مصر,3-Oct-21,1,DLM0492,22-Sep-21
عادل سليمان سيد الجمل,9169880937,593,593-villa,5837000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,167,400.00","تم السداد 1,167,400.00","تم السداد 1,167,400.00","تم السداد 875,550.00","تم السداد 875,550.00","تم السداد 291,850.00","291,850.00",291850,5545150,بنك مصر,12-Oct-21,1,DLM0493,22-Oct-21
محمد خالد سمير السيد,4608821685,594,594-villa,5886000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,177,200.00","تم السداد 1,177,200.00","تم السداد 1,177,200.00","تم السداد 882,900.00","تم السداد 882,900.00","تم السداد 294,300.00","294,300.00",294300,5591700,البنك التجاري الدولي CIB,25-Oct-21,1,DLM0494,22-Oct-21
مها محمد سيد صادق,7698689757,595,595-villa,4742000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 948,400.00","تم السداد 948,400.00","تم السداد 948,400.00","تم السداد 711,300.00","تم السداد 711,300.00","تم السداد 237,100.00","237,100.00",237100,4504900,كريدي أجريكول مصر,15-Oct-21,1,DLM0495,23-Sep-21
عبدالله يوسف صلاح جابر,1562941901,596,596-villa,5934000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,186,800.00","تم السداد 1,186,800.00","تم السداد 1,186,800.00","تم السداد 890,100.00","تم السداد 890,100.00","تم السداد 296,700.00","296,700.00",296700,5637300,كريدي أجريكول مصر,13-Oct-21,1,DLM0496,8-Oct-21
رامز سمير جمال المنشاوي,1149878507,597,597-villa,4750000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 950,000.00","تم السداد 950,000.00","تم السداد 950,000.00","تم السداد 712,500.00","تم السداد 712,500.00","تم السداد 237,500.00","237,500.00",237500,4512500,البنك الأهلي المصري,19-Oct-21,1,DLM0497,13-Oct-21
هشام عبدالله عصام المرسي,2666208388,598,598-villa,4882000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 976,400.00","تم السداد 976,400.00","تم السداد 976,400.00","تم السداد 732,300.00","تم السداد 732,300.00","تم السداد 244,100.00","244,100.00",244100,4637900,البنك الأهلي المصري,12-Nov-21,1,DLM0498,3-Nov-21
رامز عبدالله عبدالرحمن الشافعي,4698012928,599,599-villa,4806000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 961,200.00","تم السداد 961,200.00","تم السداد 961,200.00","تم السداد 720,900.00","تم السداد 720,900.00","تم السداد 240,300.00","240,300.00",240300,4565700,بنك الإسكندرية,12-Oct-21,1,DLM0499,26-Oct-21
وائل فتحي رمضان مراد,6950954822,600,600-villa,5908000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,181,600.00","تم السداد 1,181,600.00","تم السداد 1,181,600.00","تم السداد 886,200.00","تم السداد 886,200.00","تم السداد 295,400.00","295,400.00",295400,5612600,بنك القاهرة,10-Oct-21,1,DLM0500,21-Sep-21
بيشوي شوقي طارق إبراهيم,4196178467,601,601-villa,4870000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 974,000.00","تم السداد 974,000.00","تم السداد 974,000.00","تم السداد 730,500.00","تم السداد 730,500.00","تم السداد 243,500.00","243,500.00",243500,4626500,بنك القاهرة,4-Nov-21,1,DLM0501,17-Oct-21
هاني سليمان كمال العشري,5699790302,602,602-villa,5224000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,044,800.00","تم السداد 1,044,800.00","تم السداد 1,044,800.00","تم السداد 783,600.00","تم السداد 783,600.00","تم السداد 261,200.00","261,200.00",261200,4962800,بنك مصر,29-Sep-21,1,DLM0502,8-Oct-21
خالد عادل خالد النحاس,3733782275,603,603-villa,5379000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,075,800.00","تم السداد 1,075,800.00","تم السداد 1,075,800.00","تم السداد 806,850.00","تم السداد 806,850.00","تم السداد 268,950.00","268,950.00",268950,5110050,بنك مصر,21-Oct-21,1,DLM0503,19-Oct-21
مروان إبراهيم فتحي الطنطاوي,7269052126,604,604-villa,4628000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 925,600.00","تم السداد 925,600.00","تم السداد 925,600.00","تم السداد 694,200.00","تم السداد 694,200.00","تم السداد 231,400.00","231,400.00",231400,4396600,بنك مصر,7-Sep-21,1,DLM0504,21-Sep-21
سامح يوسف صبري خليل,6459654070,605,605-villa,4456000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 891,200.00","تم السداد 891,200.00","تم السداد 891,200.00","تم السداد 668,400.00","تم السداد 668,400.00","تم السداد 222,800.00","222,800.00",222800,4233200,بنك مصر,23-Oct-21,1,DLM0505,19-Oct-21
إسلام رشاد رجب حبيب,8834781274,606,606-villa,4715000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 943,000.00","تم السداد 943,000.00","تم السداد 943,000.00","تم السداد 707,250.00","تم السداد 707,250.00","تم السداد 235,750.00","235,750.00",235750,4479250,بنك مصر,1-Oct-21,1,DLM0506,20-Oct-21
شريف سليمان طارق بدوي,7270056037,607,607-villa,5097000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,019,400.00","تم السداد 1,019,400.00","تم السداد 1,019,400.00","تم السداد 764,550.00","تم السداد 764,550.00","تم السداد 254,850.00","254,850.00",254850,4842150,بنك مصر,21-Oct-21,1,DLM0507,14-Oct-21
طارق جابر صبري النحاس,2207141884,608,608-villa,4812000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 962,400.00","تم السداد 962,400.00","تم السداد 962,400.00","تم السداد 721,800.00","تم السداد 721,800.00","تم السداد 240,600.00","240,600.00",240600,4571400,بنك مصر,24-Oct-21,1,DLM0508,27-Nov-21
علاء مصطفى سيد مصطفى,3873940821,609,609-villa,5964000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,192,800.00","تم السداد 1,192,800.00","تم السداد 1,192,800.00","تم السداد 894,600.00","تم السداد 894,600.00","تم السداد 298,200.00","298,200.00",298200,5665800,كريدي أجريكول مصر,4-Dec-21,1,DLM0509,8-Nov-21
أشرف سمير نبيل أمين,4064150957,610,610-villa,4850000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 970,000.00","تم السداد 970,000.00","تم السداد 970,000.00","تم السداد 727,500.00","تم السداد 727,500.00","تم السداد 242,500.00","242,500.00",242500,4607500,بنك القاهرة,5-Sep-21,1,DLM0510,6-Oct-21
ياسين إبراهيم عصام الدمرداش,5069213879,611,611-villa,4943000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 988,600.00","تم السداد 988,600.00","تم السداد 988,600.00","تم السداد 741,450.00","تم السداد 741,450.00","تم السداد 247,150.00","247,150.00",247150,4695850,بنك مصر,8-Nov-21,1,DLM0511,4-Nov-21
علاء حمدي مجدي الوكيل,2246729336,612,612-villa,5259000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,051,800.00","تم السداد 1,051,800.00","تم السداد 1,051,800.00","تم السداد 788,850.00","تم السداد 788,850.00","تم السداد 262,950.00","262,950.00",262950,4996050,بنك مصر,27-Nov-21,1,DLM0512,29-Oct-21
أدهم يوسف عادل السيد,2414628307,613,613-villa,4921000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 984,200.00","تم السداد 984,200.00","تم السداد 984,200.00","تم السداد 738,150.00","تم السداد 738,150.00","تم السداد 246,050.00","246,050.00",246050,4674950,بنك مصر,1-Dec-21,1,DLM0513,28-Dec-21
علي خالد علي يونس,9954508162,614,614-villa,5610000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,122,000.00","تم السداد 1,122,000.00","تم السداد 1,122,000.00","تم السداد 841,500.00","تم السداد 841,500.00","280,500.00","280,500.00",561000,5049000,البنك الأهلي المصري,18-Sep-21,1,DLM0514,24-Sep-21
شادي حسين رشاد لطفي,5538135705,615,615-villa,4233000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 846,600.00","تم السداد 846,600.00","تم السداد 846,600.00","تم السداد 634,950.00","تم السداد 634,950.00","تم السداد 211,650.00","211,650.00",211650,4021350,بنك مصر,3-Oct-21,1,DLM0515,22-Sep-21
عمر محمود فؤاد الدسوقي,1958549454,616,616-villa,4346000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 869,200.00","تم السداد 869,200.00","تم السداد 869,200.00","تم السداد 651,900.00","تم السداد 651,900.00","تم السداد 217,300.00","217,300.00",217300,4128700,بنك مصر,27-Oct-21,1,DLM0516,25-Sep-21
إبراهيم حمدي عادل السعدني,4790921190,617,617-villa,4550000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 910,000.00","تم السداد 910,000.00","تم السداد 910,000.00","تم السداد 682,500.00","تم السداد 682,500.00","تم السداد 227,500.00","227,500.00",227500,4322500,بنك مصر,9-Nov-21,1,DLM0517,18-Oct-21
أدهم سليمان طارق عوض,3749460376,618,618-villa,4676000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 935,200.00","تم السداد 935,200.00","تم السداد 935,200.00","تم السداد 701,400.00","تم السداد 701,400.00","تم السداد 233,800.00","233,800.00",233800,4442200,البنك الأهلي المصري,17-Mar-22,1,DLM0518,14-Mar-22
وائل مختار علي الشافعي,7556167447,619,619-villa,5021000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,004,200.00","تم السداد 1,004,200.00","تم السداد 1,004,200.00","تم السداد 753,150.00","تم السداد 753,150.00","251,050.00","251,050.00",502100,4518900,البنك الأهلي المصري,30-Sep-21,1,DLM0519,22-Oct-21
باسم طارق عبدالرحمن عبدالحميد,6661059134,620,620-villa,4688000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 937,600.00","تم السداد 937,600.00","تم السداد 937,600.00","تم السداد 703,200.00","تم السداد 703,200.00","تم السداد 234,400.00","234,400.00",234400,4453600,البنك الأهلي المصري,14-Oct-21,1,DLM0520,2-Nov-21
مينا فتحي سعيد سليمان,8403850500,621,621-villa,4479000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 895,800.00","تم السداد 895,800.00","تم السداد 895,800.00","تم السداد 671,850.00","تم السداد 671,850.00","تم السداد 223,950.00","223,950.00",223950,4255050,بنك مصر,31-Oct-21,1,DLM0521,25-Sep-21
تامر إسماعيل فاروق مبارك,8480317555,622,622-villa,4985000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 997,000.00","تم السداد 997,000.00","تم السداد 997,000.00","تم السداد 747,750.00","تم السداد 747,750.00","تم السداد 249,250.00","249,250.00",249250,4735750,بنك مصر,26-Sep-21,1,DLM0522,2-Oct-21
بيشوي صبحي عبدالله الجندي,1963396922,623,623-villa,5086000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,017,200.00","تم السداد 1,017,200.00","تم السداد 1,017,200.00","تم السداد 762,900.00","تم السداد 762,900.00","تم السداد 254,300.00","254,300.00",254300,4831700,بنك مصر,23-Oct-21,1,DLM0523,3-Oct-21
مصطفى مجدي سيد حسين,7222798672,624,624-villa,5153000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,030,600.00","تم السداد 1,030,600.00","تم السداد 1,030,600.00","تم السداد 772,950.00","تم السداد 772,950.00","تم السداد 257,650.00","257,650.00",257650,4895350,بنك القاهرة,16-Oct-21,1,DLM0524,25-Sep-21
هشام محمود علي عبدالسلام,6358811787,625,625-villa,4474000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 894,800.00","تم السداد 894,800.00","تم السداد 894,800.00","تم السداد 671,100.00","تم السداد 671,100.00","تم السداد 223,700.00","223,700.00",223700,4250300,بنك مصر,13-Nov-21,1,DLM0525,19-Oct-21
شريف صلاح إسماعيل فوزي,7628885439,626,626-villa,4793000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 958,600.00","تم السداد 958,600.00","تم السداد 958,600.00","تم السداد 718,950.00","تم السداد 718,950.00","تم السداد 239,650.00","239,650.00",239650,4553350,بنك مصر,2-Nov-21,1,DLM0526,4-Nov-21
عبدالله علي محمود فوزي,5938304861,627,627-villa,4484000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 896,800.00","تم السداد 896,800.00","تم السداد 896,800.00","تم السداد 672,600.00","تم السداد 672,600.00","تم السداد 224,200.00","224,200.00",224200,4259800,بنك مصر,14-Oct-21,1,DLM0527,3-Oct-21
علي حمدي نبيل حبيب,4729260783,628,628-villa,4780000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 956,000.00","تم السداد 956,000.00","تم السداد 956,000.00","تم السداد 717,000.00","تم السداد 717,000.00","تم السداد 239,000.00","239,000.00",239000,4541000,بنك مصر,1-Oct-21,1,DLM0528,18-Oct-21
مصطفى رشاد إبراهيم المرسي,4929131937,629,629-villa,4654000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 930,800.00","تم السداد 930,800.00","تم السداد 930,800.00","تم السداد 698,100.00","تم السداد 698,100.00","تم السداد 232,700.00","232,700.00",232700,4421300,بنك مصر,14-Oct-21,1,DLM0529,15-Oct-21
معتز علي حمدي جابر,2236495621,630,630-villa,4752000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 950,400.00","تم السداد 950,400.00","تم السداد 950,400.00","تم السداد 712,800.00","تم السداد 712,800.00","تم السداد 237,600.00","237,600.00",237600,4514400,بنك الإسكندرية,21-Oct-21,1,DLM0530,2-Oct-21
شريف صلاح فتحي عبدالحليم,3159871633,631,631-villa,4828000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 965,600.00","تم السداد 965,600.00","تم السداد 965,600.00","تم السداد 724,200.00","تم السداد 724,200.00","تم السداد 241,400.00","241,400.00",241400,4586600,بنك مصر,8-Nov-21,1,DLM0531,14-Oct-21
أيمن لطفي شوقي الشرقاوي,8625198126,632,632-villa,4801000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 960,200.00","تم السداد 960,200.00","تم السداد 960,200.00","تم السداد 720,150.00","تم السداد 720,150.00","تم السداد 240,050.00","240,050.00",240050,4560950,البنك التجاري الدولي CIB,10-Nov-21,1,DLM0532,31-Oct-21
سامح صبري كمال عبدالسلام,6951775860,633,633-villa,4881000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 976,200.00","تم السداد 976,200.00","تم السداد 976,200.00","تم السداد 732,150.00","تم السداد 732,150.00","تم السداد 244,050.00","244,050.00",244050,4636950,بنك مصر,6-Nov-21,1,DLM0533,20-Oct-21
عبدالرحمن طارق رشاد الوكيل,7974491210,634,634-villa,4997000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 999,400.00","تم السداد 999,400.00","تم السداد 999,400.00","تم السداد 749,550.00","تم السداد 749,550.00","تم السداد 249,850.00","249,850.00",249850,4747150,بنك مصر,8-Oct-21,1,DLM0534,26-Oct-21
طارق جابر حسين عبدالمجيد,5676319804,635,635-villa,5996000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,199,200.00","تم السداد 1,199,200.00","تم السداد 1,199,200.00","تم السداد 899,400.00","تم السداد 899,400.00","تم السداد 299,800.00","299,800.00",299800,5696200,بنك مصر,25-Sep-21,1,DLM0535,18-Oct-21
أحمد إبراهيم لطفي الرفاعي,1912937376,636,636-villa,5123000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,024,600.00","تم السداد 1,024,600.00","تم السداد 1,024,600.00","تم السداد 768,450.00","تم السداد 768,450.00","تم السداد 256,150.00","256,150.00",256150,4866850,بنك مصر,6-Oct-21,1,DLM0536,29-Oct-21
معتز عادل مجدي حبيب,9851388337,637,637-villa,4831000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 966,200.00","تم السداد 966,200.00","تم السداد 966,200.00","تم السداد 724,650.00","تم السداد 724,650.00","تم السداد 241,550.00","241,550.00",241550,4589450,البنك التجاري الدولي CIB,16-Nov-21,1,DLM0537,23-Oct-21
مينا حمدي محمد مبارك,3841825838,638,638-villa,5414000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,082,800.00","تم السداد 1,082,800.00","تم السداد 1,082,800.00","تم السداد 812,100.00","تم السداد 812,100.00","تم السداد 270,700.00","270,700.00",270700,5143300,البنك الأهلي المصري,29-Oct-21,1,DLM0538,12-Oct-21
تامر علي سليمان البحيري,4668796437,639,639-villa,5723000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,144,600.00","تم السداد 1,144,600.00","تم السداد 1,144,600.00","تم السداد 858,450.00","تم السداد 858,450.00","تم السداد 286,150.00","286,150.00",286150,5436850,البنك الأهلي المصري,15-Oct-21,1,DLM0539,8-Oct-21
حنان رمضان عاطف النجار,8362723045,640,640-villa,4421000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 884,200.00","تم السداد 884,200.00","تم السداد 884,200.00","تم السداد 663,150.00","تم السداد 663,150.00","تم السداد 221,050.00","221,050.00",221050,4199950,البنك الأهلي المصري,13-Oct-21,1,DLM0540,31-Oct-21
هاني مختار سعيد السوهاجي,6340088120,641,641-villa,4948000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 989,600.00","تم السداد 989,600.00","تم السداد 989,600.00","تم السداد 742,200.00","تم السداد 742,200.00","تم السداد 247,400.00","247,400.00",247400,4700600,بنك مصر,21-Nov-21,1,DLM0541,9-Nov-21
يوسف سيد حمدي الزيني,3060872519,642,642-villa,4619000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 923,800.00","تم السداد 923,800.00","تم السداد 923,800.00","تم السداد 692,850.00","تم السداد 692,850.00","تم السداد 230,950.00","230,950.00",230950,4388050,بنك مصر,1-Oct-21,1,DLM0542,15-Oct-21
محمد سليمان عبدالله بدوي,9612608992,643,643-villa,4651000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 930,200.00","تم السداد 930,200.00","تم السداد 930,200.00","تم السداد 697,650.00","تم السداد 697,650.00","تم السداد 232,550.00","232,550.00",232550,4418450,بنك مصر,14-Nov-21,1,DLM0543,2-Nov-21
رامي طارق إسماعيل مصطفى,2520858807,644,644-villa,4704000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 940,800.00","تم السداد 940,800.00","تم السداد 940,800.00","تم السداد 705,600.00","تم السداد 705,600.00","تم السداد 235,200.00","235,200.00",235200,4468800,كريدي أجريكول مصر,15-Oct-21,1,DLM0544,31-Oct-21
معتز سعيد سمير البدري,1100107809,645,645-villa,4724000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 944,800.00","تم السداد 944,800.00","تم السداد 944,800.00","تم السداد 708,600.00","تم السداد 708,600.00","تم السداد 236,200.00","236,200.00",236200,4487800,بنك مصر,21-Oct-21,1,DLM0545,30-Oct-21
علاء عاطف إسماعيل النحاس,7976053793,646,646-villa,5090000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,018,000.00","تم السداد 1,018,000.00","تم السداد 1,018,000.00","تم السداد 763,500.00","تم السداد 763,500.00","تم السداد 254,500.00","254,500.00",254500,4835500,بنك مصر,8-Oct-21,1,DLM0546,25-Oct-21
