اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
حازم سليمان لطفي رزق,8563567161,B6 - B032,Skyline - B6 - B032,7141000,0.9623,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,428,200.00","تم السداد 1,428,200.00","تم السداد 1,428,200.00","تم السداد 1,071,150.00","تم السداد 1,071,150.00","تم السداد 357,050.00",غير مستحقة,0,6783950,QNB مصر,16-Dec-25,0.9623,SKC0392,17-Dec-25
أدهم صبري حمدي المصري,6051695536,B6 - C033,Skyline - B6 - C033,7292000,0.9483,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,458,400.00","تم السداد 1,458,400.00","تم السداد 1,458,400.00","تم السداد 1,093,800.00","تم السداد 1,093,800.00","تم السداد 364,600.00",غير مستحقة,0,6927400,كريدي أجريكول مصر,25-Nov-25,0.9483,SKC0393,27-Nov-25
أيمن إسماعيل رشاد علي,7892431377,B6 - A034,Skyline - B6 - A034,3897000,0.9682,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 779,400.00","تم السداد 779,400.00","تم السداد 779,400.00","تم السداد 584,550.00","تم السداد 584,550.00","تم السداد 194,850.00",غير مستحقة,0,3702150,البنك الأهلي المصري,15-Dec-25,0.9682,SKC0394,18-Dec-25
يوسف سعيد فاروق سليمان,3560661232,B6 - B035,Skyline - B6 - B035,6502000,0.9392,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,300,400.00","تم السداد 1,300,400.00","تم السداد 1,300,400.00","تم السداد 975,300.00","تم السداد 975,300.00","تم السداد 325,100.00",غير مستحقة,0,6176900,QNB مصر,28-Nov-25,0.9392,SKC0395,29-Nov-25
أسماء محمود حسين السيد,3080516604,B6 - C036,Skyline - B6 - C036,6046000,0.9369,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,209,200.00","تم السداد 1,209,200.00","تم السداد 1,209,200.00","تم السداد 906,900.00","تم السداد 906,900.00","تم السداد 302,300.00",غير مستحقة,0,5743700,بنك القاهرة,25-Dec-25,0.9369,SKC0396,31-Dec-25
فادي مختار سيد عبدالسلام,9222661598,B6 - A037,Skyline - B6 - A037,5448000,0.9589,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,089,600.00","تم السداد 1,089,600.00","تم السداد 1,089,600.00","تم السداد 817,200.00","تم السداد 817,200.00","تم السداد 272,400.00",غير مستحقة,0,5175600,بنك مصر,13-Dec-25,0.9589,SKC0397,18-Dec-25
عادل صبحي مصطفى يونس,5481927011,B6 - B038,Skyline - B6 - B038,5702000,0.9573,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,140,400.00","تم السداد 1,140,400.00","تم السداد 1,140,400.00","تم السداد 855,300.00","تم السداد 855,300.00","تم السداد 285,100.00",غير مستحقة,0,5416900,بنك مصر,13-Dec-25,0.9573,SKC0398,17-Dec-25
مينا مجدي نبيل الرفاعي,9890275706,B6 - C039,Skyline - B6 - C039,3747000,0.9432,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 749,400.00","تم السداد 749,400.00","تم السداد 749,400.00","تم السداد 562,050.00","تم السداد 562,050.00","تم السداد 187,350.00",غير مستحقة,0,3559650,بنك مصر,14-Feb-26,0.9432,SKC0399,21-Feb-26
عمرو طارق كمال المنشاوي,3492097854,B6 - A040,Skyline - B6 - A040,6443000,0.9573,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,288,600.00","تم السداد 1,288,600.00","تم السداد 1,288,600.00","تم السداد 966,450.00","تم السداد 966,450.00","تم السداد 322,150.00",غير مستحقة,0,6120850,بنك مصر,12-Feb-26,0.9573,SKC0400,16-Feb-26
رؤوف خالد إسماعيل يونس,7016055851,B6 - B041,Skyline - B6 - B041,5631000,0.9239,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,126,200.00","تم السداد 1,126,200.00","تم السداد 1,126,200.00","تم السداد 844,650.00","تم السداد 844,650.00","تم السداد 281,550.00",غير مستحقة,0,5349450,البنك التجاري الدولي CIB,5-Apr-26,0.9239,SKC0401,10-Apr-26
ياسمين حسن خالد الوكيل,5662715467,B6 - C042,Skyline - B6 - C042,7259000,0.9601,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,451,800.00","تم السداد 1,451,800.00","تم السداد 1,451,800.00","تم السداد 1,088,850.00","تم السداد 1,088,850.00","تم السداد 362,950.00",غير مستحقة,0,6896050,البنك التجاري الدولي CIB,22-May-26,0.9601,SKC0402,28-May-26
رضوى خالد حسين النجار,9071940269,B6 - A043,Skyline - B6 - A043,3702000,0.9448,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 740,400.00","تم السداد 740,400.00","تم السداد 740,400.00","تم السداد 555,300.00","تم السداد 555,300.00","تم السداد 185,100.00",غير مستحقة,0,3516900,EGBANK - البنك المصري الخليجي,19-May-26,0.9448,SKC0403,24-May-26
نورا جابر عبدالله رمضان,9265500655,B6 - B044,Skyline - B6 - B044,5059000,0.9653,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,011,800.00","تم السداد 1,011,800.00","تم السداد 1,011,800.00","تم السداد 758,850.00","تم السداد 758,850.00","تم السداد 252,950.00",غير مستحقة,0,4806050,البنك الأهلي المصري,4-Jul-26,0.9653,SKC0404,11-Jul-26
رشا يوسف رشاد سليمان,9452857468,B6 - C045,Skyline - B6 - C045,4224000,0.9539,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 844,800.00","تم السداد 844,800.00","تم السداد 844,800.00","تم السداد 633,600.00","تم السداد 633,600.00","تم السداد 211,200.00",غير مستحقة,0,4012800,البنك الأهلي المصري,28-Jun-26,0.9539,SKC0405,3-Jul-26
هشام جمال عاطف عبدالعال,2246410697,B6 - A046,Skyline - B6 - A046,4235000,0.9618,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 847,000.00","تم السداد 847,000.00","تم السداد 847,000.00","تم السداد 635,250.00","تم السداد 635,250.00","تم السداد 211,750.00",غير مستحقة,0,4023250,البنك الأهلي المصري,29-Jun-26,0.9618,SKC0406,30-Jun-26
رامي عبدالله فتحي العشري,2720715179,B6 - B047,Skyline - B6 - B047,4212000,0.9475,"20%, 20%,20%, 15%,15%, 5%, 5%","842,400.00","842,400.00","842,400.00","631,800.00","631,800.00","210,600.00",غير مستحقة,4001400,0,البنك الأهلي المصري,19-Oct-24,0.9475,SKC0407,25-Oct-24
حسن جابر رشاد عبدالفتاح,7622567585,B6 - C048,Skyline - B6 - C048,3341000,0.9476,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 668,200.00","تم السداد 668,200.00","تم السداد 668,200.00","تم السداد 501,150.00","تم السداد 501,150.00","167,050.00",غير مستحقة,167050,3006900,بنك القاهرة,22-Nov-24,0.9476,SKC0408,23-Nov-24
عبدالرحمن رجب سيد عبدالفتاح,9195515899,B6 - A049,Skyline - B6 - A049,3583000,0.9416,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 716,600.00","تم السداد 716,600.00","تم السداد 716,600.00","تم السداد 537,450.00","تم السداد 537,450.00","179,150.00",غير مستحقة,179150,3224700,البنك الأهلي المصري,21-Nov-24,0.9416,SKC0409,23-Nov-24
رؤوف عادل فتحي السوهاجي,8405445889,B6 - B050,Skyline - B6 - B050,5177000,0.9457,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,035,400.00","تم السداد 1,035,400.00","تم السداد 1,035,400.00","تم السداد 776,550.00","تم السداد 776,550.00","258,850.00",غير مستحقة,258850,4659300,بنك القاهرة,13-Jul-25,0.9457,SKC0410,16-Jul-25
حسين يوسف إسماعيل عبدالمقصود,4765753332,B6 - C051,Skyline - B6 - C051,6910000,0.9443,"20%, 20%,20%, 15%,15%, 5%, 5%","1,382,000.00","1,382,000.00","1,382,000.00","1,036,500.00","1,036,500.00","345,500.00",غير مستحقة,6564500,0,البنك الأهلي المصري,5-Apr-26,0.9443,SKC0411,10-Apr-26
رنا عادل سعيد السعدني,3133851570,B6 - A052,Skyline - B6 - A052,7663000,0.9405,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,532,600.00","تم السداد 1,532,600.00","تم السداد 1,532,600.00","تم السداد 1,149,450.00","تم السداد 1,149,450.00","383,150.00",غير مستحقة,383150,6896700,بنك مصر,31-May-26,0.9405,SKC0412,6-Jun-26
هبة رشاد إبراهيم الشربيني,9259381791,B6 - B053,Skyline - B6 - B053,6121000,0.9487,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,224,200.00","1,224,200.00","1,224,200.00","918,150.00","918,150.00","306,050.00",غير مستحقة,4590750,1224200,QNB مصر,1-Jul-26,0.9487,SKC0413,1-Jul-26
سامح عصام شوقي عبدالحميد,2922158616,B6 - C054,Skyline - B6 - C054,11537000,0.9629,"20%, 20%,20%, 15%,15%, 5%, 5%","2,307,400.00","2,307,400.00","2,307,400.00","1,730,550.00","1,730,550.00","576,850.00",غير مستحقة,10960150,0,EGBANK - البنك المصري الخليجي,11-Jul-26,0.9629,SKC0414,14-Jul-26
ريم فاروق يوسف عبدالحليم,7082458476,B6 - A055,Skyline - B6 - A055,5261000,0.9383,"20%, 20%,20%, 15%,15%, 5%, 5%","1,052,200.00","1,052,200.00","1,052,200.00","789,150.00","789,150.00","263,050.00",غير مستحقة,4997950,0,EGBANK - البنك المصري الخليجي,26-Jun-26,0.9383,SKC0415,28-Jun-26
مروان عادل محمود النجار,7446722174,B6 - B056,Skyline - B6 - B056,4493000,0.9717,"20%, 20%,20%, 15%,15%, 5%, 5%","898,600.00","898,600.00","898,600.00","673,950.00","673,950.00","224,650.00",غير مستحقة,4268350,0,البنك الأهلي المصري,27-Jun-26,0.9717,SKC0416,30-Jun-26
شادي سعيد إبراهيم حجازي,6862799493,B6 - C057,Skyline - B6 - C057,8959000,0.9507,"20%, 20%,20%, 15%,15%, 5%, 5%","1,791,800.00","1,791,800.00","1,791,800.00","1,343,850.00","1,343,850.00","447,950.00",غير مستحقة,8511050,0,البنك الأهلي المصري,19-Jun-26,0.9507,SKC0417,20-Jun-26
حسام خالد كمال البنا,1984180925,B6 - A058,Skyline - B6 - A058,4533000,0.9477,"20%, 20%,20%, 15%,15%, 5%, 5%","906,600.00","906,600.00","906,600.00","679,950.00","679,950.00","226,650.00",غير مستحقة,4306350,0,البنك الأهلي المصري,28-Jun-26,0.9477,SKC0418,3-Jul-26
أدهم فتحي رمضان عبدالعال,6121352640,B6 - B059,Skyline - B6 - B059,4149000,0.9555,"20%, 20%,20%, 15%,15%, 5%, 5%","829,800.00","829,800.00","829,800.00","622,350.00","622,350.00","207,450.00",غير مستحقة,3941550,0,البنك الأهلي المصري,15-Jul-26,0.9555,SKC0419,17-Jul-26
محمد عبدالرحمن أحمد البحيري,8843116725,B6 - C060,Skyline - B6 - C060,7673000,0.9611,"20%, 20%,20%, 15%,15%, 5%, 5%","1,534,600.00","1,534,600.00","1,534,600.00","1,150,950.00","1,150,950.00","383,650.00",غير مستحقة,7289350,0,البنك الأهلي المصري,12-Jul-26,0.9611,SKC0420,14-Jul-26
رانيا فؤاد جابر عبدالمقصود,4395775537,B6 - A061,Skyline - B6 - A061,3763000,0.9368,"20%, 20%,20%, 15%,15%, 5%, 5%","752,600.00","752,600.00","752,600.00","564,450.00","564,450.00","188,150.00",غير مستحقة,3574850,0,البنك الأهلي المصري,5-Jul-26,0.9368,SKC0421,5-Jul-26
عادل كمال جابر النجار,2675461608,B6 - B062,Skyline - B6 - B062,5558000,0.9644,"20%, 20%,20%, 15%,15%, 5%, 5%","1,111,600.00","1,111,600.00","1,111,600.00","833,700.00","833,700.00","277,900.00",غير مستحقة,5280100,0,بنك مصر,3-Aug-26,0.9644,SKC0422,4-Aug-26
رضوى جمال رجب حسين,1638353703,B6 - C063,Skyline - B6 - C063,6064000,0.9266,"20%, 20%,20%, 15%,15%, 5%, 5%","1,212,800.00","1,212,800.00","1,212,800.00","909,600.00","909,600.00","303,200.00",غير مستحقة,5760800,0,البنك الأهلي المصري,3-Aug-26,0.9266,SKC0423,5-Aug-26
مارينا طارق إبراهيم السيد,2863701990,B6 - A064,Skyline - B6 - A064,4311000,0.9455,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 862,200.00","تم السداد 862,200.00","تم السداد 862,200.00","تم السداد 646,650.00","تم السداد 646,650.00","215,550.00",غير مستحقة,215550,3879900,كاش,26-Nov-24,0.9455,SKC0424,2-Dec-24
فادي مختار عاطف منصور,1317606377,B6 - B065,Skyline - B6 - B065,4152000,0.9418,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 830,400.00","تم السداد 830,400.00","تم السداد 830,400.00","تم السداد 622,800.00","تم السداد 622,800.00","207,600.00",غير مستحقة,207600,3736800,كاش,16-Oct-24,0.9418,SKC0425,20-Oct-24
إبراهيم جابر سيد عبدالمقصود,1780693750,B6 - C066,Skyline - B6 - C066,5221000,0.9577,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,044,200.00","تم السداد 1,044,200.00","تم السداد 1,044,200.00","تم السداد 783,150.00","تم السداد 783,150.00","261,050.00",غير مستحقة,261050,4698900,كاش,26-Oct-24,0.9577,SKC0426,26-Oct-24
رانيا إسماعيل عبدالله الوكيل,7683360224,B6 - A067,Skyline - B6 - A067,6134000,0.932,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,226,800.00","تم السداد 1,226,800.00","تم السداد 1,226,800.00","تم السداد 920,100.00","تم السداد 920,100.00","306,700.00",غير مستحقة,306700,5520600,كاش,26-Oct-24,0.932,SKC0427,30-Oct-24
فادي مجدي فاروق مبارك,9042238716,B6 - B068,Skyline - B6 - B068,3104000,0.9436,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 620,800.00","تم السداد 620,800.00","تم السداد 620,800.00","465,600.00","465,600.00","155,200.00",غير مستحقة,1086400,1862400,كاش,8-Nov-24,0.9436,SKC0428,13-Nov-24
شادي فؤاد محمود فوزي,9303195473,B6 - C069,Skyline - B6 - C069,5824000,0.9554,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,164,800.00","تم السداد 1,164,800.00","تم السداد 1,164,800.00","تم السداد 873,600.00","873,600.00","291,200.00",غير مستحقة,1164800,4368000,كاش,27-Nov-24,0.9554,SKC0429,2-Dec-24
حسن مختار إبراهيم الإسكندراني,8975541898,B6 - A070,Skyline - B6 - A070,4044000,0.9222,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 808,800.00","تم السداد 808,800.00","تم السداد 808,800.00","606,600.00","606,600.00","202,200.00",غير مستحقة,1415400,2426400,كاش,7-Dec-24,0.9222,SKC0430,12-Dec-24
ماجد طارق جمال حسن,3340149194,B6 - B071,Skyline - B6 - B071,3455000,0.9367,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 691,000.00","تم السداد 691,000.00","تم السداد 691,000.00","تم السداد 518,250.00","تم السداد 518,250.00","172,750.00",غير مستحقة,172750,3109500,كاش,7-Dec-24,0.9367,SKC0431,14-Dec-24
مروان عادل مختار الحداد,1801198649,B6 - C072,Skyline - B6 - C072,3755000,0.9542,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 751,000.00","تم السداد 751,000.00","تم السداد 751,000.00","تم السداد 563,250.00","تم السداد 563,250.00","187,750.00",غير مستحقة,187750,3379500,كاش,6-Dec-24,0.9542,SKC0432,6-Dec-24
عبدالله محمود فؤاد علي,9937440439,B7 - A001,Skyline - B7 - A001,4530000,0.9639,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 906,000.00","تم السداد 906,000.00","تم السداد 906,000.00","تم السداد 679,500.00","تم السداد 679,500.00","226,500.00",غير مستحقة,226500,4077000,كاش,1-Dec-24,0.9639,SKC0433,1-Dec-24
رامي رمضان حسين عبداللطيف,9685023361,B7 - B002,Skyline - B7 - B002,5252000,0.95,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,050,400.00","تم السداد 1,050,400.00","تم السداد 1,050,400.00","تم السداد 787,800.00","تم السداد 787,800.00","262,600.00",غير مستحقة,262600,4726800,كاش,9-Nov-24,0.95,SKC0434,9-Nov-24
بيشوي سليمان رشاد القناوي,4066096338,B7 - C003,Skyline - B7 - C003,3831000,0.9681,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 766,200.00","تم السداد 766,200.00","تم السداد 766,200.00","تم السداد 574,650.00","تم السداد 574,650.00","191,550.00",غير مستحقة,191550,3447900,كاش,16-Nov-24,0.9681,SKC0435,23-Nov-24
ماهر رشاد صبحي السوهاجي,2153656299,B7 - A004,Skyline - B7 - A004,3494000,0.9579,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 698,800.00","تم السداد 698,800.00","تم السداد 698,800.00","تم السداد 524,100.00","تم السداد 524,100.00","174,700.00",غير مستحقة,174700,3144600,كاش,17-Nov-24,0.9579,SKC0436,22-Nov-24
زياد نبيل مصطفى صلاح,3259674874,B7 - B005,Skyline - B7 - B005,7059000,0.9528,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,411,800.00","تم السداد 1,411,800.00","تم السداد 1,411,800.00","تم السداد 1,058,850.00","تم السداد 1,058,850.00","352,950.00",غير مستحقة,352950,6353100,كاش,6-Dec-24,0.9528,SKC0437,13-Dec-24
نيرمين مختار حسين يونس,1283484470,B7 - C006,Skyline - B7 - C006,3423000,0.9386,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 684,600.00","تم السداد 684,600.00","تم السداد 684,600.00","تم السداد 513,450.00","تم السداد 513,450.00","171,150.00",غير مستحقة,171150,3080700,كاش,26-Nov-24,0.9386,SKC0438,29-Nov-24
إبراهيم سمير إبراهيم القاضي,5181144332,B7 - A007,Skyline - B7 - A007,4434000,0.9487,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 886,800.00","تم السداد 886,800.00","تم السداد 886,800.00","665,100.00","665,100.00","221,700.00",غير مستحقة,1551900,2660400,كاش,29-Nov-24,0.9487,SKC0439,30-Nov-24
عبدالرحمن مصطفى صبري لطفي,5551818851,B7 - B008,Skyline - B7 - B008,3723000,0.961,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 744,600.00","تم السداد 744,600.00","تم السداد 744,600.00","558,450.00","558,450.00","186,150.00",غير مستحقة,1303050,2233800,كاش,11-Nov-24,0.961,SKC0440,16-Nov-24
إبراهيم صبري حسن عبدالفتاح,1463421702,B7 - C009,Skyline - B7 - C009,3774000,0.9551,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 754,800.00","تم السداد 754,800.00","تم السداد 754,800.00","تم السداد 566,100.00","تم السداد 566,100.00","188,700.00",غير مستحقة,188700,3396600,كاش,25-Nov-24,0.9551,SKC0441,29-Nov-24
عبدالرحمن سليمان أحمد صادق,7789784989,B7 - A010,Skyline - B7 - A010,5062000,0.9671,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,012,400.00","تم السداد 1,012,400.00","تم السداد 1,012,400.00","تم السداد 759,300.00","تم السداد 759,300.00","253,100.00",غير مستحقة,253100,4555800,كاش,29-Oct-24,0.9671,SKC0442,1-Nov-24
أيمن فتحي خالد الشربيني,5381054444,B7 - B011,Skyline - B7 - B011,4977000,0.9494,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 995,400.00","تم السداد 995,400.00","تم السداد 995,400.00","تم السداد 746,550.00","تم السداد 746,550.00","248,850.00",غير مستحقة,248850,4479300,كاش,30-Oct-24,0.9494,SKC0443,1-Nov-24
تامر عبدالله لطفي منصور,5079994198,B7 - C012,Skyline - B7 - C012,4269000,0.9486,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 853,800.00","تم السداد 853,800.00","تم السداد 853,800.00","640,350.00","640,350.00","213,450.00",غير مستحقة,1494150,2561400,كاش,22-Nov-24,0.9486,SKC0444,29-Nov-24
كريم سليمان جمال سليمان,6137618706,B7 - A013,Skyline - B7 - A013,9543000,0.9646,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,908,600.00","تم السداد 1,908,600.00","تم السداد 1,908,600.00","تم السداد 1,431,450.00","1,431,450.00","477,150.00",غير مستحقة,1908600,7157250,كاش,24-Oct-24,0.9646,SKC0445,28-Oct-24
كريم نبيل خالد السيد,8630079118,B7 - B014,Skyline - B7 - B014,5055000,0.97,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,011,000.00","تم السداد 1,011,000.00","تم السداد 1,011,000.00","تم السداد 758,250.00","758,250.00","252,750.00",غير مستحقة,1011000,3791250,كاش,29-Oct-24,0.97,SKC0446,4-Nov-24
وليد سعيد عصام الرفاعي,2259213430,B7 - C015,Skyline - B7 - C015,4128000,0.9548,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 825,600.00","تم السداد 825,600.00","تم السداد 825,600.00","تم السداد 619,200.00","619,200.00","206,400.00",غير مستحقة,825600,3096000,كاش,15-Nov-24,0.9548,SKC0447,18-Nov-24
هشام نبيل فتحي حبيب,1675340523,B7 - A016,Skyline - B7 - A016,9802000,0.952,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,960,400.00","تم السداد 1,960,400.00","تم السداد 1,960,400.00","1,470,300.00","1,470,300.00","490,100.00",غير مستحقة,3430700,5881200,كاش,14-Dec-24,0.952,SKC0448,16-Dec-24
وليد صلاح صبحي المرسي,7342741351,B7 - B017,Skyline - B7 - B017,5027000,0.9551,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,005,400.00","تم السداد 1,005,400.00","تم السداد 1,005,400.00","تم السداد 754,050.00","تم السداد 754,050.00","251,350.00",غير مستحقة,251350,4524300,كاش,14-Nov-24,0.9551,SKC0449,17-Nov-24
خالد إسماعيل جمال فهمي,5235173020,B7 - C018,Skyline - B7 - C018,3403000,0.9557,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 680,600.00","تم السداد 680,600.00","تم السداد 680,600.00","تم السداد 510,450.00","تم السداد 510,450.00","170,150.00",غير مستحقة,170150,3062700,كاش,30-Nov-24,0.9557,SKC0450,3-Dec-24
سامي محمود فؤاد عبدالعال,7581674111,B7 - A019,Skyline - B7 - A019,3780000,0.9686,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 756,000.00","تم السداد 756,000.00","تم السداد 756,000.00","تم السداد 567,000.00","تم السداد 567,000.00","189,000.00",غير مستحقة,189000,3402000,كاش,22-Nov-24,0.9686,SKC0451,26-Nov-24
محمود فاروق عصام حجازي,6309123613,B7 - B020,Skyline - B7 - B020,3712000,0.9629,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 742,400.00","تم السداد 742,400.00","تم السداد 742,400.00","تم السداد 556,800.00","تم السداد 556,800.00","185,600.00",غير مستحقة,185600,3340800,كاش,6-Nov-24,0.9629,SKC0452,8-Nov-24
علاء نبيل جابر مصطفى,2826341755,B7 - C021,Skyline - B7 - C021,5326000,0.9386,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,065,200.00","تم السداد 1,065,200.00","تم السداد 1,065,200.00","تم السداد 798,900.00","798,900.00","266,300.00",غير مستحقة,1065200,3994500,كاش,28-Nov-24,0.9386,SKC0453,29-Nov-24
شيماء رمضان إسماعيل صادق,1344882011,B7 - A022,Skyline - B7 - A022,5141000,0.9403,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,028,200.00","تم السداد 1,028,200.00","تم السداد 1,028,200.00","تم السداد 771,150.00","تم السداد 771,150.00","257,050.00",غير مستحقة,257050,4626900,كاش,26-Oct-24,0.9403,SKC0454,1-Nov-24
مجدي رمضان جمال جابر,8059143068,B7 - B023,Skyline - B7 - B023,3458000,0.9357,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 691,600.00","تم السداد 691,600.00","تم السداد 691,600.00","تم السداد 518,700.00","518,700.00","172,900.00",غير مستحقة,691600,2593500,كاش,13-Nov-24,0.9357,SKC0455,17-Nov-24
يوسف محمد جمال حجازي,7480278381,B7 - C024,Skyline - B7 - C024,5551000,0.9488,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,110,200.00","تم السداد 1,110,200.00","تم السداد 1,110,200.00","تم السداد 832,650.00","تم السداد 832,650.00","277,550.00",غير مستحقة,277550,4995900,كاش,21-Nov-24,0.9488,SKC0456,27-Nov-24
حسام صلاح مختار الزيني,8720048690,B7 - A025,Skyline - B7 - A025,3887000,0.9507,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 777,400.00","تم السداد 777,400.00","تم السداد 777,400.00","تم السداد 583,050.00","تم السداد 583,050.00","194,350.00",غير مستحقة,194350,3498300,كاش,3-Nov-24,0.9507,SKC0457,6-Nov-24
باسم سعيد إسماعيل فهمي,2059975850,B7 - B026,Skyline - B7 - B026,3988000,0.9606,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 797,600.00","تم السداد 797,600.00","تم السداد 797,600.00","تم السداد 598,200.00","598,200.00","199,400.00",غير مستحقة,797600,2991000,كاش,30-Nov-24,0.9606,SKC0458,5-Dec-24
محمود فتحي حمدي رمضان,1612893423,B7 - C027,Skyline - B7 - C027,4182000,0.9534,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 836,400.00","تم السداد 836,400.00","تم السداد 836,400.00","تم السداد 627,300.00","627,300.00","209,100.00",غير مستحقة,836400,3136500,كاش,8-Dec-24,0.9534,SKC0459,9-Dec-24
نادر مجدي فتحي الشرقاوي,2586663397,B7 - A028,Skyline - B7 - A028,9435000,0.9475,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,887,000.00","تم السداد 1,887,000.00","تم السداد 1,887,000.00","1,415,250.00","1,415,250.00","471,750.00",غير مستحقة,3302250,5661000,كاش,14-Dec-24,0.9475,SKC0460,14-Dec-24
عبدالرحمن محمود عادل النحاس,3662279959,B7 - B029,Skyline - B7 - B029,97537000,0.9439,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 19,507,400.00","تم السداد 19,507,400.00","تم السداد 19,507,400.00","تم السداد 14,630,550.00","14,630,550.00","4,876,850.00",غير مستحقة,19507400,73152750,كاش,10-Nov-24,0.9439,SKC0461,13-Nov-24
مجدي حسين يوسف يونس,9956157478,B7 - C030,Skyline - B7 - C030,4370000,0.945,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 874,000.00","تم السداد 874,000.00","تم السداد 874,000.00","تم السداد 655,500.00","تم السداد 655,500.00","218,500.00",غير مستحقة,218500,3933000,كاش,16-Dec-24,0.945,SKC0462,18-Dec-24
رامز عبدالله طارق الجندي,9065165881,B7 - A031,Skyline - B7 - A031,4042000,0.9496,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 808,400.00","تم السداد 808,400.00","تم السداد 808,400.00","تم السداد 606,300.00","تم السداد 606,300.00","202,100.00",غير مستحقة,202100,3637800,كاش,14-Nov-24,0.9496,SKC0463,16-Nov-24
مصطفى مختار سعيد الدسوقي,1869152320,B7 - B032,Skyline - B7 - B032,3899000,0.9374,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 779,800.00","تم السداد 779,800.00","تم السداد 779,800.00","تم السداد 584,850.00","تم السداد 584,850.00","194,950.00",غير مستحقة,194950,3509100,كاش,14-Dec-24,0.9374,SKC0464,20-Dec-24
